LAMMPS data file

  6057  atoms

   3 atom types

  0.0000000000000000000   0.7500000000000000000 xlo xhi
  0.0000000000000000000   0.7500000000000000000 ylo yhi
  0.0000000000000000000   2.0312500000000000000 zlo zhi

Atoms # sphere

    1    1  0.04000  1.73800    0.602948859364988    0.724546678090265    0.440296135448484
    2    1  0.04000  1.73800    0.607795433834393    0.533222658607601    0.796979319505960
    3    1  0.04000  1.73800    0.660497502707840    0.438103749127347    1.574941059150812
    4    1  0.04000  1.73800    0.656426877945449    0.325336012623829    0.946622092174411
    5    1  0.04000  1.73800    0.638085314742773    0.490613749190709    0.584398475802260
    6    1  0.04000  1.73800    0.485909090897018    0.099670501444716    0.812024504171245
    7    1  0.04000  1.73800    0.449265059716836    0.202129340673970    0.870565560306759
    8    1  0.04000  1.73800    0.618658529698711    0.499939969199529    1.935777919148312
    9    1  0.04000  1.73800    0.711923135719538    0.316852040435421    0.467904818562933
   10    1  0.04000  1.73800    0.235813641645206    0.283992886215175    1.333511817139905
   11    1  0.04000  1.73800    0.324251621210240    0.513269951639715    0.453732471399243
   12    1  0.04000  1.73800    0.571527687722475    0.693692350686295    1.535563645256795
   13    1  0.04000  1.73800    0.057302615020526    0.321194363773692    1.632373503447989
   14    1  0.04000  1.73800    0.400105434604766    0.594842330900229    1.813370965496546
   15    1  0.04000  1.73800    0.147093112699178    0.289744872291623    1.795281059763216
   16    1  0.04000  1.73800    0.279242678628732    0.286340737455480    0.185484878036015
   17    1  0.04000  1.73800    0.110125679031886    0.354111520606401    0.742304800473286
   18    1  0.04000  1.73800    0.498766061954974    0.284464891684325    1.232241346325312
   19    1  0.04000  1.73800    0.548902049324703    0.508766635259355    0.387614358580019
   20    1  0.04000  1.73800    0.110739059960936    0.562669257966979    1.731006722971534
   21    1  0.04000  1.73800    0.599357615127023    0.268118592357381    0.398063413190783
   22    1  0.04000  1.73800    0.729338512187982    0.022046260402200    0.326947561186048
   23    1  0.04000  1.73800    0.046215329986049    0.127832201390482    0.781019137125531
   24    1  0.04000  1.73800    0.096532918470657    0.123604428248623    1.034093599204702
