iLi_x,iLi_y,id,x,y,z
-1.7644588029165e-19,0.0017132420086636,33951,0.010566243270268,20,0
-1.7644588029165e-19,0.0017132420086636,33951,0.039433756729772,20,0
0,0.0017130196286499,35047,0.06056624327033,20,0
0,0.0017130196286499,35047,0.089433756729897,20,0
0,0.0017128119150034,7773,0.11056624327048,20,0
0,0.0017128119150034,7773,0.13943375673007,20,0
0,0.0017118986463096,25626,0.16056624327067,20,0
0,0.0017118986463096,25626,0.18943375673025,20,0
0,0.0017111604032432,23623,0.21056624327084,20,0
0,0.0017111604032432,23623,0.23943375673043,20,0
1.7239572573444e-19,0.0017103345603393,34926,0.26056624327099,20,0
1.7239572573444e-19,0.0017103345603393,34926,0.2894337567305,20,0
0,0.0017091609439776,7710,0.31056624327103,20,0
0,0.0017091609439776,7710,0.33943375673054,20,0
0,0.001707794777397,27406,0.36056624327109,20,0
0,0.001707794777397,27406,0.38943375673064,20,0
0,0.0017064054918065,7461,0.41056624327122,20,0
0,0.0017064054918065,7461,0.43943375673081,20,0
0,0.0017049279360043,23438,0.4605662432714,20,0
0,0.0017049279360043,23438,0.48943375673099,20,0
0,0.0017021828004794,31234,0.51056624327158,20,0
0,0.0017021828004794,31234,0.53943375673117,20,0
-1.2132396333737e-19,0.0017002999755803,26244,0.56056624327174,20,0
-1.2132396333737e-19,0.0017002999755803,26244,0.58943375673126,20,0
1.3708444743131e-19,0.0016978246732733,22370,0.6105662432718,20,0
1.3708444743131e-19,0.0016978246732733,22370,0.6394337567313,20,0
1.7870811433666e-19,0.0016956176889321,33961,0.66056624327185,20,0
1.7870811433666e-19,0.0016956176889321,33961,0.68943375673138,20,0
-1.3784098970197e-19,0.0016931806418577,11592,0.71056624327196,20,0
-1.3784098970197e-19,0.0016931806418577,11592,0.73943375673154,20,0
0,0.0016904478085793,28612,0.76056624327214,20,0
0,0.0016904478085793,28612,0.78943375673172,20,0
0,0.0016852371796936,749,0.81056624327232,20,0
0,0.0016852371796936,749,0.8394337567319,20,0
2.4323697715376e-19,0.0016852371796936,16322,0.86056624327248,20,0
2.4323697715376e-19,0.0016852371796936,16322,0.88943375673202,20,0
0,0.0016796686258588,18716,0.91056624327256,20,0
0,0.0016796686258588,18716,0.93943375673207,20,0
0,0.0016766349328739,34607,0.96056624327261,20,0
0,0.0016766349328739,34607,0.98943375673212,20,0
2.3906554700687e-19,0.001673794125809,18321,1.0105662432727,20,0
2.3906554700687e-19,0.001673794125809,18321,1.0394337567323,20,0
-1.067494201996e-19,0.0016679195650789,15595,1.0605662432729,20,0
-1.067494201996e-19,0.0016679195650789,15595,1.0894337567325,20,0
-1.9201586118522e-19,0.0016643567563288,34790,1.1105662432731,20,0
-1.9201586118522e-19,0.0016643567563288,34790,1.1394337567326,20,0
0,0.0016603862177903,34770,1.1605662432732,20,0
0,0.0016603862177903,34770,1.1894337567328,20,0
2.6000230257962e-19,0.0016575033754348,4951,1.2105662432733,20,0
2.6000230257962e-19,0.0016575033754348,4951,1.2394337567328,20,0
-1.1865834095913e-19,0.0016501659549986,25703,1.2605662432734,20,0
-1.1865834095913e-19,0.0016501659549986,25703,1.2894337567329,20,0
3.4947471609123e-19,0.001646403639856,32240,1.3105662432734,20,0
3.4947471609123e-19,0.001646403639856,32240,1.339433756733,20,0
2.8139284422882e-19,0.0016428214432922,5736,1.3605662432736,20,0
2.8139284422882e-19,0.0016428214432922,5736,1.3894337567332,20,0
0,0.001635474380665,35088,1.4105662432738,20,0
0,0.001635474380665,35088,1.4394337567334,20,0
2.3128508271092e-19,0.0016310845242855,23345,1.460566243274,20,0
2.3128508271092e-19,0.0016310845242855,23345,1.4894337567335,20,0
0,0.001623075846839,26167,1.5105662432741,20,0
0,0.001623075846839,26167,1.5394337567336,20,0
1.5976128536871e-19,0.0016187397192579,35072,1.5605662432741,20,0
1.5976128536871e-19,0.0016187397192579,35072,1.5894337567336,20,0
0,0.0016122467309315,25995,1.6105662432742,20,0
0,0.0016122467309315,25995,1.6394337567338,20,0
-1.6847447822679e-19,0.0016062867028218,33987,1.6605662432743,20,0
-1.6847447822679e-19,0.0016062867028218,33987,1.6894337567339,20,0
-2.2521846273049e-19,0.0015999821466367,25527,1.7105662432745,20,0
-2.2521846273049e-19,0.0015999821466367,25527,1.7394337567341,20,0
-1.6602058607538e-19,0.0015933869907086,34066,1.7605662432747,20,0
-1.6602058607538e-19,0.0015933869907086,34066,1.7894337567343,20,0
-2.5665489098032e-19,0.001588388918381,9162,1.8105662432749,20,0
-2.5665489098032e-19,0.001588388918381,9162,1.8394337567344,20,0
1.4986312320884e-19,0.0015807342051357,2568,1.8605662432749,20,0
1.4986312320884e-19,0.0015807342051357,2568,1.8894337567344,20,0
0,0.0015741490415613,26498,1.910566243275,20,0
0,0.0015741490415613,26498,1.9394337567345,20,0
0,0.0015625889409038,2170,1.9605662432751,20,0
0,0.0015625889409038,2170,1.9894337567347,20,0
0,0.0015573230797134,31869,2.0105662432753,20,0
0,0.0015573230797134,31869,2.0394337567348,20,0
0,0.0015505514327267,27222,2.0605662432754,20,0
0,0.0015505514327267,27222,2.089433756735,20,0
1.7205077322301e-19,0.0015429478677444,32994,2.1105662432756,20,0
1.7205077322301e-19,0.0015429478677444,32994,2.1394337567351,20,0
0,0.001535874061768,22909,2.1605662432757,20,0
0,0.001535874061768,22909,2.1894337567352,20,0
1.2685452626342e-19,0.0015279412332312,25614,2.2105662432757,20,0
1.2685452626342e-19,0.0015279412332312,25614,2.2394337567352,20,0
-2.0058667511361e-19,0.0015205858721898,26461,2.2605662432758,20,0
-2.0058667511361e-19,0.0015205858721898,26461,2.2894337567354,20,0
0,0.0015086841073478,26078,2.310566243276,20,0
