id,potEn,x,y,z
144603,-0.071555695487172,500,0.21132486540435,0
144603,-0.071555695487167,500,0.78867513459168,0
144602,-0.07155569548716,500,1.2113248654004,0
144602,-0.071555695487145,500,1.7886751345877,0
143323,-0.07155569548713,500,2.2113248653964,0
143323,-0.071555695487104,500,2.7886751345838,0
143322,-0.071555695487081,500,3.2113248653925,0
143322,-0.071555695487045,500,3.7886751345799,0
141826,-0.071555695487015,500,4.2113248653887,0
141826,-0.071555695486969,500,4.7886751345761,0
141825,-0.071555695486931,500,5.2113248653848,0
141825,-0.071555695486874,500,5.7886751345721,0
147840,-0.071555695486828,500,6.2113248653808,0
147840,-0.071555695486761,500,6.788675134568,0
147839,-0.071555695486708,500,7.2113248653766,0
147839,-0.071555695486631,500,7.7886751345638,0
142427,-0.07155569548657,500,8.2113248653724,0
142427,-0.071555695486484,500,8.7886751345595,0
142426,-0.071555695486416,500,9.2113248653681,0
142426,-0.071555695486317,500,9.7886751345552,0
142520,-0.071555695486241,500,10.211324865364,0
142520,-0.071555695486134,500,10.788675134551,0
142519,-0.071555695486051,500,11.21132486536,0
142519,-0.071555695485931,500,11.788675134547,0
148882,-0.07155569548584,500,12.211324865356,0
148882,-0.071555695485712,500,12.788675134543,0
148881,-0.071555695485614,500,13.211324865352,0
148881,-0.071555695485475,500,13.788675134539,0
148224,-0.071555695485369,500,14.211324865348,0
148224,-0.07155569548522,500,14.788675134536,0
148223,-0.071555695485107,500,15.211324865345,0
148223,-0.071555695484948,500,15.788675134532,0
142827,-0.071555695484828,500,16.211324865341,0
142827,-0.07155569548466,500,16.788675134529,0
142826,-0.071555695484532,500,17.211324865338,0
142826,-0.071555695484353,500,17.788675134526,0
147864,-0.071555695484218,500,18.211324865334,0
147864,-0.07155569548403,500,18.788675134522,0
147863,-0.071555695483888,500,19.211324865331,0
147863,-0.071555695483689,500,19.788675134519,0
142824,-0.07155569548354,500,20.211324865328,0
142824,-0.071555695483332,500,20.788675134515,0
142823,-0.071555695483176,500,21.211324865324,0
142823,-0.071555695482957,500,21.788675134512,0
148241,-0.071555695482793,500,22.211324865321,0
148241,-0.071555695482565,500,22.788675134508,0
148244,-0.071555695482394,500,23.211324865317,0
148244,-0.071555695482155,500,23.788675134505,0
147560,-0.071555695481978,500,24.211324865314,0
147560,-0.071555695481731,500,24.788675134501,0
147559,-0.071555695481547,500,25.21132486531,0
147559,-0.07155569548129,500,25.788675134496,0
142658,-0.071555695481099,500,26.211324865305,0
142658,-0.071555695480833,500,26.788675134492,0
142657,-0.071555695480634,500,27.2113248653,0
142657,-0.071555695480357,500,27.788675134486,0
146417,-0.071555695480151,500,28.211324865295,0
146417,-0.071555695479864,500,28.788675134481,0
146420,-0.071555695479651,500,29.211324865289,0
146420,-0.071555695479356,500,29.788675134476,0
149127,-0.071555695479137,500,30.211324865284,0
149127,-0.071555695478833,500,30.788675134471,0
149126,-0.071555695478607,500,31.211324865279,0
149126,-0.071555695478294,500,31.788675134466,0
142330,-0.071555695478061,500,32.211324865274,0
142330,-0.071555695477741,500,32.78867513446,0
142329,-0.071555695477502,500,33.211324865269,0
142329,-0.07155569547717,500,33.788675134455,0
144509,-0.071555695476923,500,34.211324865263,0
144509,-0.071555695476582,500,34.78867513445,0
144512,-0.07155569547633,500,35.211324865258,0
144512,-0.071555695475981,500,35.788675134445,0
148247,-0.071555695475722,500,36.211324865253,0
148247,-0.071555695475364,500,36.78867513444,0
148246,-0.071555695475098,500,37.211324865248,0
148246,-0.071555695474732,500,37.788675134435,0
145877,-0.07155569547446,500,38.211324865243,0
145877,-0.071555695474085,500,38.788675134429,0
145880,-0.071555695473807,500,39.211324865238,0
145880,-0.071555695473423,500,39.788675134424,0
148667,-0.071555695473139,500,40.211324865232,0
148667,-0.071555695472747,500,40.788675134419,0
148666,-0.071555695472457,500,41.211324865227,0
148666,-0.071555695472056,500,41.788675134414,0
146936,-0.07155569547176,500,42.211324865222,0
146936,-0.071555695471351,500,42.788675134409,0
146935,-0.071555695471049,500,43.211324865217,0
146935,-0.071555695470632,500,43.788675134403,0
148606,-0.071555695470324,500,44.211324865212,0
148606,-0.071555695469899,500,44.788675134398,0
148605,-0.071555695469585,500,45.211324865206,0
148605,-0.071555695469152,500,45.788675134393,0
146232,-0.071555695468832,500,46.211324865201,0
146232,-0.071555695468392,500,46.788675134388,0
146231,-0.071555695468066,500,47.211324865196,0
146231,-0.071555695467618,500,47.788675134383,0
142174,-0.071555695467288,500,48.211324865191,0
142174,-0.071555695466833,500,48.788675134377,0
142173,-0.071555695466497,500,49.211324865186,0
142173,-0.071555695466033,500,49.788675134372,0
147237,-0.071555695465691,500,50.21132486518,0
147237,-0.07155569546522,500,50.788675134367,0
147240,-0.071555695464872,500,51.211324865175,0
147240,-0.071555695464393,500,51.788675134362,0
148694,-0.07155569546404,500,52.21132486517,0
148694,-0.071555695463555,500,52.788675134357,0
148693,-0.071555695463197,500,53.211324865165,0
148693,-0.071555695462705,500,53.788675134351,0
146924,-0.071555695462342,500,54.21132486516,0
146924,-0.071555695461843,500,54.788675134346,0
146923,-0.071555695461475,500,55.211324865154,0
146923,-0.07155569546097,500,55.788675134341,0
142505,-0.071555695460597,500,56.211324865149,0
142505,-0.071555695460086,500,56.788675134336,0
142504,-0.071555695459708,500,57.211324865144,0
142504,-0.071555695459189,500,57.788675134331,0
147233,-0.071555695458807,500,58.211324865139,0
147233,-0.071555695458281,500,58.788675134326,0
147236,-0.071555695457894,500,59.211324865134,0
147236,-0.071555695457363,500,59.78867513432,0
148095,-0.071555695456971,500,60.211324865129,0
148095,-0.071555695456433,500,60.788675134315,0
148094,-0.071555695456037,500,61.211324865123,0
148094,-0.071555695455494,500,61.78867513431,0
148703,-0.071555695455093,500,62.211324865118,0
148703,-0.071555695454544,500,62.788675134305,0
148702,-0.071555695454139,500,63.211324865114,0
148702,-0.071555695453583,500,63.788675134302,0
147812,-0.071555695453174,500,64.211324865111,0
147812,-0.071555695452613,500,64.7886751343,0
147811,-0.0715556954522,500,65.211324865109,0
147811,-0.071555695451634,500,65.788675134298,0
142812,-0.071555695451217,500,66.211324865108,0
142812,-0.071555695450646,500,66.788675134296,0
142811,-0.071555695450226,500,67.211324865106,0
142811,-0.071555695449649,500,67.788675134295,0
148053,-0.071555695449224,500,68.211324865104,0
148053,-0.071555695448642,500,68.788675134293,0
148056,-0.071555695448214,500,69.211324865103,0
148056,-0.071555695447626,500,69.788675134292,0
142589,-0.071555695447195,500,70.211324865101,0
142589,-0.071555695446604,500,70.78867513429,0
142588,-0.071555695446169,500,71.2113248651,0
142588,-0.071555695445571,500,71.788675134288,0
148878,-0.071555695445133,500,72.211324865098,0
148878,-0.071555695444532,500,72.788675134287,0
148877,-0.071555695444091,500,73.211324865096,0
148877,-0.071555695443486,500,73.788675134285,0
145859,-0.071555695443041,500,74.211324865095,0
145859,-0.071555695442432,500,74.788675134283,0
145858,-0.071555695441984,500,75.211324865093,0
145858,-0.071555695441371,500,75.788675134282,0
143414,-0.07155569544092,500,76.211324865091,0
143414,-0.071555695440303,500,76.78867513428,0
143413,-0.07155569543985,500,77.21132486509,0
143413,-0.071555695439229,500,77.788675134278,0
148871,-0.071555695438772,500,78.211324865088,0
148871,-0.071555695438148,500,78.788675134277,0
148870,-0.071555695437689,500,79.211324865086,0
148870,-0.071555695437061,500,79.788675134275,0
147141,-0.0715556954366,500,80.211324865085,0
147141,-0.071555695435968,500,80.788675134273,0
147144,-0.071555695435505,500,81.211324865083,0
147144,-0.07155569543487,500,81.788675134272,0
146724,-0.071555695434404,500,82.211324865082,0
146724,-0.071555695433767,500,82.78867513427,0
146723,-0.0715556954333,500,83.21132486508,0
146723,-0.07155569543266,500,83.788675134269,0
142240,-0.071555695432191,500,84.211324865078,0
142240,-0.071555695431548,500,84.788675134267,0
142239,-0.071555695431077,500,85.211324865077,0
142239,-0.071555695430431,500,85.788675134265,0
146717,-0.071555695429958,500,86.211324865075,0
146717,-0.07155569542931,500,86.788675134264,0
146720,-0.071555695428835,500,87.211324865073,0
146720,-0.071555695428185,500,87.788675134262,0
146569,-0.071555695427709,500,88.211324865072,0
146569,-0.071555695427057,500,88.78867513426,0
146572,-0.071555695426579,500,89.21132486507,0
146572,-0.071555695425925,500,89.788675134259,0
147579,-0.071555695425446,500,90.211324865068,0
147579,-0.07155569542479,500,90.788675134257,0
147578,-0.07155569542431,500,91.211324865067,0
147578,-0.071555695423653,500,91.788675134255,0
147982,-0.071555695423172,500,92.211324865065,0
147982,-0.071555695422514,500,92.788675134254,0
147981,-0.071555695422031,500,93.211324865063,0
147981,-0.071555695421372,500,93.788675134252,0
146708,-0.071555695420889,500,94.211324865062,0
146708,-0.071555695420228,500,94.788675134251,0
146707,-0.071555695419744,500,95.21132486506,0
146707,-0.071555695419083,500,95.788675134249,0
146704,-0.071555695418598,500,96.211324865059,0
146704,-0.071555695417936,500,96.788675134247,0
146703,-0.071555695417451,500,97.211324865057,0
146703,-0.071555695416788,500,97.788675134246,0
142397,-0.071555695416302,500,98.211324865055,0
142397,-0.071555695415639,500,98.788675134244,0
142396,-0.071555695415154,500,99.211324865054,0
142396,-0.071555695414491,500,99.788675134242,0
142370,-0.071555695414006,500,100.21132486505,0
142370,-0.071555695413343,500,100.78867513424,0
142369,-0.071555695412858,500,101.21132486505,0
142369,-0.071555695412194,500,101.78867513424,0
145249,-0.071555695411709,500,102.21132486505,0
145249,-0.071555695411046,500,102.78867513424,0
145252,-0.07155569541056,500,103.21132486505,0
145252,-0.071555695409897,500,103.78867513424,0
148843,-0.071555695409412,500,104.21132486505,0
148843,-0.07155569540875,500,104.78867513423,0
148842,-0.071555695408265,500,105.21132486504,0
148842,-0.071555695407604,500,105.78867513423,0
145392,-0.07155569540712,500,106.21132486504,0
145392,-0.07155569540646,500,106.78867513423,0
145391,-0.071555695405977,500,107.21132486504,0
145391,-0.071555695405318,500,107.78867513423,0
142535,-0.071555695404836,500,108.21132486504,0
142535,-0.071555695404177,500,108.78867513423,0
142534,-0.071555695403696,500,109.21132486504,0
142534,-0.07155569540304,500,109.78867513423,0
142818,-0.07155569540256,500,110.21132486504,0
142818,-0.071555695401906,500,110.78867513422,0
142817,-0.071555695401427,500,111.21132486503,0
142817,-0.071555695400773,500,111.78867513422,0
148217,-0.071555695400296,500,112.21132486503,0
148217,-0.071555695399644,500,112.78867513422,0
148220,-0.071555695399168,500,113.21132486503,0
148220,-0.071555695398519,500,113.78867513422,0
142415,-0.071555695398044,500,114.21132486503,0
142415,-0.071555695397397,500,114.78867513422,0
142414,-0.071555695396924,500,115.21132486503,0
142414,-0.071555695396279,500,115.78867513422,0
142809,-0.071555695395808,500,116.21132486503,0
142809,-0.071555695395167,500,116.78867513421,0
142808,-0.071555695394698,500,117.21132486502,0
142808,-0.071555695394058,500,117.78867513421,0
148177,-0.07155569539359,500,118.21132486502,0
148177,-0.071555695392953,500,118.78867513421,0
148180,-0.071555695392488,500,119.21132486502,0
148180,-0.071555695391855,500,119.78867513421,0
147228,-0.071555695391392,500,120.21132486502,0
147228,-0.071555695390761,500,120.78867513421,0
147227,-0.071555695390301,500,121.21132486502,0
147227,-0.071555695389674,500,121.78867513421,0
142502,-0.071555695389216,500,122.21132486502,0
142502,-0.071555695388592,500,122.7886751342,0
142501,-0.071555695388137,500,123.21132486501,0
142501,-0.071555695387518,500,123.7886751342,0
146901,-0.071555695387066,500,124.21132486501,0
146901,-0.071555695386449,500,124.7886751342,0
146904,-0.071555695386,500,125.21132486501,0
146904,-0.071555695385387,500,125.7886751342,0
148699,-0.07155569538494,500,126.21132486501,0
148699,-0.071555695384332,500,126.7886751342,0
148698,-0.071555695383888,500,127.21132486501,0
148698,-0.071555695383284,500,127.7886751342,0
145912,-0.071555695382844,500,128.21132486501,0
145912,-0.071555695382243,500,128.78867513421,0
145911,-0.071555695381806,500,129.21132486502,0
145911,-0.07155569538121,500,129.78867513421,0
142553,-0.071555695380776,500,130.21132486502,0
142553,-0.071555695380186,500,130.78867513422,0
142552,-0.071555695379756,500,131.21132486503,0
142552,-0.071555695379171,500,131.78867513422,0
142442,-0.071555695378744,500,132.21132486503,0
142442,-0.071555695378164,500,132.78867513423,0
142441,-0.071555695377741,500,133.21132486504,0
142441,-0.071555695377166,500,133.78867513423,0
146445,-0.071555695376746,500,134.21132486505,0
146445,-0.071555695376176,500,134.78867513424,0
146448,-0.071555695375761,500,135.21132486505,0
146448,-0.071555695375197,500,135.78867513424,0
146477,-0.071555695374786,500,136.21132486506,0
146477,-0.071555695374227,500,136.78867513425,0
146480,-0.07155569537382,500,137.21132486506,0
146480,-0.071555695373266,500,137.78867513425,0
147587,-0.071555695372863,500,138.21132486507,0
147587,-0.071555695372315,500,138.78867513426,0
147586,-0.071555695371917,500,139.21132486507,0
147586,-0.071555695371376,500,139.78867513427,0
147978,-0.071555695370982,500,140.21132486508,0
147978,-0.071555695370446,500,140.78867513427,0
147977,-0.071555695370056,500,141.21132486508,0
147977,-0.071555695369526,500,141.78867513428,0
146768,-0.071555695369141,500,142.21132486509,0
146768,-0.071555695368618,500,142.78867513428,0
146767,-0.071555695368238,500,143.21132486509,0
146767,-0.071555695367722,500,143.78867513429,0
146764,-0.071555695367346,500,144.2113248651,0
146764,-0.071555695366836,500,144.78867513429,0
146763,-0.071555695366465,500,145.21132486511,0
146763,-0.071555695365962,500,145.7886751343,0
142400,-0.071555695365596,500,146.21132486511,0
142400,-0.071555695365099,500,146.7886751343,0
142399,-0.071555695364738,500,147.21132486512,0
142399,-0.07155569536425,500,147.78867513431,0
142367,-0.071555695363895,500,148.21132486512,0
142367,-0.071555695363413,500,148.78867513431,0
142366,-0.071555695363063,500,149.21132486513,0
142366,-0.071555695362588,500,149.78867513432,0
145109,-0.071555695362244,500,150.21132486513,0
145109,-0.071555695361777,500,150.78867513433,0
145112,-0.071555695361438,500,151.21132486514,0
145112,-0.071555695360979,500,151.78867513433,0
142742,-0.071555695360645,500,152.21132486514,0
142742,-0.071555695360192,500,152.78867513434,0
142741,-0.071555695359863,500,153.21132486515,0
142741,-0.071555695359419,500,153.78867513434,0
145696,-0.071555695359096,500,154.21132486515,0
145696,-0.071555695358659,500,154.78867513435,0
145695,-0.071555695358342,500,155.21132486516,0
145695,-0.071555695357913,500,155.78867513435,0
142538,-0.071555695357601,500,156.21132486517,0
142538,-0.07155569535718,500,156.78867513436,0
142537,-0.071555695356875,500,157.21132486517,0
142537,-0.071555695356463,500,157.78867513436,0
142433,-0.071555695356164,500,158.21132486518,0
142433,-0.071555695355759,500,158.78867513437,0
142432,-0.071555695355466,500,159.21132486518,0
142432,-0.071555695355071,500,159.78867513437,0
146301,-0.071555695354784,500,160.21132486519,0
146301,-0.071555695354396,500,160.78867513438,0
146304,-0.071555695354116,500,161.21132486519,0
146304,-0.071555695353737,500,161.78867513439,0
146557,-0.071555695353463,500,162.2113248652,0
146557,-0.071555695353092,500,162.78867513439,0
146560,-0.071555695352824,500,163.2113248652,0
146560,-0.071555695352463,500,163.7886751344,0
146555,-0.071555695352202,500,164.21132486521,0
146555,-0.071555695351849,500,164.7886751344,0
146554,-0.071555695351594,500,165.21132486521,0
146554,-0.07155569535125,500,165.78867513441,0
147117,-0.071555695351002,500,166.21132486522,0
147117,-0.071555695350666,500,166.78867513441,0
147120,-0.071555695350424,500,167.21132486523,0
147120,-0.071555695350098,500,167.78867513442,0
146749,-0.071555695349863,500,168.21132486523,0
146749,-0.071555695349546,500,168.78867513442,0
146752,-0.071555695349318,500,169.21132486524,0
146752,-0.071555695349011,500,169.78867513443,0
147764,-0.071555695348789,500,170.21132486524,0
147764,-0.07155569534849,500,170.78867513443,0
147763,-0.071555695348275,500,171.21132486525,0
147763,-0.071555695347987,500,171.78867513444,0
148614,-0.071555695347779,500,172.21132486525,0
148614,-0.0715556953475,500,172.78867513445,0
148613,-0.071555695347299,500,173.21132486526,0
148613,-0.07155569534703,500,173.78867513445,0
147383,-0.071555695346836,500,174.21132486526,0
147383,-0.071555695346576,500,174.78867513446,0
147382,-0.071555695346389,500,175.21132486527,0
147382,-0.071555695346139,500,175.78867513446,0
148905,-0.071555695345959,500,176.21132486527,0
148905,-0.071555695345718,500,176.78867513447,0
148908,-0.071555695345545,500,177.21132486528,0
148908,-0.071555695345315,500,177.78867513447,0
142451,-0.071555695345149,500,178.21132486529,0
142451,-0.071555695344927,500,178.78867513448,0
142450,-0.071555695344768,500,179.21132486529,0
142450,-0.071555695344559,500,179.78867513448,0
142586,-0.071555695344408,500,180.2113248653,0
142586,-0.071555695344205,500,180.78867513449,0
142585,-0.071555695344062,500,181.2113248653,0
142585,-0.071555695343872,500,181.7886751345,0
148100,-0.071555695343736,500,182.21132486531,0
148100,-0.071555695343554,500,182.7886751345,0
148099,-0.071555695343425,500,183.21132486531,0
148099,-0.071555695343255,500,183.78867513451,0
142795,-0.071555695343133,500,184.21132486532,0
142795,-0.071555695342971,500,184.78867513451,0
142794,-0.071555695342857,500,185.21132486532,0
142794,-0.071555695342708,500,185.78867513452,0
148101,-0.071555695342602,500,186.21132486533,0
148101,-0.071555695342461,500,186.78867513452,0
148104,-0.071555695342362,500,187.21132486534,0
148104,-0.071555695342232,500,187.78867513453,0
148751,-0.07155569534214,500,188.21132486534,0
148751,-0.07155569534202,500,188.78867513453,0
148750,-0.071555695341937,500,189.21132486535,0
148750,-0.071555695341828,500,189.78867513454,0
148012,-0.071555695341752,500,190.21132486535,0
148012,-0.071555695341651,500,190.78867513454,0
148011,-0.071555695341582,500,191.21132486536,0
148011,-0.071555695341493,500,191.78867513455,0
142768,-0.071555695341431,500,192.21132486536,0
142768,-0.071555695341352,500,192.78867513456,0
142767,-0.071555695341299,500,193.21132486537,0
142767,-0.071555695341233,500,193.78867513456,0
147768,-0.071555695341187,500,194.21132486537,0
147768,-0.071555695341128,500,194.78867513457,0
147767,-0.071555695341089,500,195.21132486538,0
147767,-0.071555695341042,500,195.78867513457,0
148792,-0.071555695341011,500,196.21132486538,0
148792,-0.071555695340974,500,196.78867513458,0
148791,-0.071555695340951,500,197.21132486539,0
148791,-0.071555695340925,500,197.78867513458,0
144598,-0.07155569534091,500,198.2113248654,0
144598,-0.071555695340894,500,198.78867513459,0
144597,-0.071555695340887,500,199.2113248654,0
144597,-0.071555695340882,500,199.78867513459,0
