iEn_x,iEn_y,id,x,y,z
-19.961140958561,0.42196984878899,140898,59.2113248658,200,0
-19.961140958561,0.42196984878899,140898,59.788675134993,200,0
-19.873324074013,0.41825674772536,140899,60.211324865807,200,0
-19.873324074013,0.41825674772536,140899,60.788675135001,200,0
-19.78247660275,0.41840233104822,141664,61.211324865814,200,0
-19.78247660275,0.41840233104822,141664,61.788675135008,200,0
-19.69028102066,0.40967699333663,141665,62.211324865821,200,0
-19.69028102066,0.40967699333663,141665,62.788675135015,200,0
-19.555098897407,0.41223694161837,141737,63.211324865829,200,0
-19.555098897407,0.41223694161837,141737,63.788675135023,200,0
-19.461880237926,0.42479996836259,141738,64.211324865836,200,0
-19.461880237926,0.42479996836259,141738,64.78867513503,200,0
-19.368427281548,0.42835560287444,140923,65.211324865843,200,0
-19.368427281548,0.42835560287444,140923,65.788675135037,200,0
-19.273785245732,0.4348704962604,140920,66.211324865851,200,0
-19.273785245732,0.4348704962604,140920,66.788675135044,200,0
-19.196965423055,0.44022066972747,140259,67.211324865858,200,0
-19.196965423055,0.44022066972747,140259,67.788675135052,200,0
-19.10480620257,0.44666757938393,140260,68.211324865865,200,0
-19.10480620257,0.44666757938393,140260,68.788675135059,200,0
-19.023198053173,0.44062493040503,140518,69.211324865872,200,0
-19.023198053173,0.44062493040503,140518,69.788675135066,200,0
-18.92592377068,0.43586313539994,140519,70.21132486588,200,0
-18.92592377068,0.43586313539994,140519,70.788675135073,200,0
-18.826931742651,0.43572895998091,140992,71.211324865887,200,0
-18.826931742651,0.43572895998091,140992,71.788675135081,200,0
-18.729133852223,0.43661577738137,140993,72.211324865894,200,0
-18.729133852223,0.43661577738137,140993,72.788675135088,200,0
-18.62945285582,0.43780437726759,140542,73.211324865901,200,0
-18.62945285582,0.43780437726759,140542,73.788675135095,200,0
-18.529319636121,0.44034113307419,140543,74.211324865909,200,0
-18.529319636121,0.44034113307419,140543,74.788675135103,200,0
-18.431122731092,0.44308535289413,141040,75.211324865916,200,0
-18.431122731092,0.44308535289413,141040,75.78867513511,200,0
-18.33277917959,0.44477064980722,141041,76.211324865923,200,0
-18.33277917959,0.44477064980722,141041,76.788675135117,200,0
-18.231914656359,0.44634998697031,140586,77.211324865929,200,0
-18.231914656359,0.44634998697031,140586,77.788675135121,200,0
-18.130287602499,0.44904063860114,140587,78.211324865933,200,0
-18.130287602499,0.44904063860114,140587,78.788675135123,200,0
-18.030424730588,0.45181595702201,141096,79.211324865934,200,0
-18.030424730588,0.45181595702201,141096,79.788675135124,200,0
-17.93020184816,0.45349776278567,141097,80.211324865934,200,0
-17.93020184816,0.45349776278567,141097,80.788675135124,200,0
-17.827328624286,0.45512520211343,140634,81.211324865934,200,0
-17.827328624286,0.45512520211343,140634,81.788675135124,200,0
-17.723761934773,0.45789929971134,140635,82.211324865935,200,0
-17.723761934773,0.45789929971134,140635,82.788675135124,200,0
-17.622011898812,0.46069321511294,141148,83.211324865935,200,0
-17.622011898812,0.46069321511294,141148,83.788675135124,200,0
-17.519797002656,0.46238136294669,141149,84.211324865935,200,0
-17.519797002656,0.46238136294669,141149,84.788675135125,200,0
-17.414838134925,0.46405475557013,140678,85.211324865935,200,0
-17.414838134925,0.46405475557013,140678,85.788675135125,200,0
-17.30925867543,0.4668926113338,140679,86.211324865935,200,0
-17.30925867543,0.4668926113338,140679,86.788675135125,200,0
-17.20551940061,0.46964082833191,141204,87.211324865935,200,0
-17.20551940061,0.46964082833191,141204,87.788675135125,200,0
-17.10109508526,0.4711153609332,141205,88.211324865935,200,0
-17.10109508526,0.4711153609332,141205,88.788675135125,200,0
-16.993422542515,0.47222706453092,140742,89.211324865936,200,0
-16.993422542515,0.47222706453092,140742,89.788675135125,200,0
-16.884039524076,0.47383531087151,140743,90.211324865936,200,0
-16.884039524076,0.47383531087151,140743,90.788675135126,200,0
-16.774961844809,0.47548762201456,141292,91.211324865936,200,0
-16.774961844809,0.47548762201456,141292,91.788675135126,200,0
-16.665852484777,0.47720273892481,141293,92.211324865936,200,0
-16.665852484777,0.47720273892481,141293,92.788675135126,200,0
-16.557369285603,0.47988535882079,140790,93.211324865936,200,0
-16.557369285603,0.47988535882079,140790,93.788675135126,200,0
-16.451199591646,0.47610164506753,140791,94.211324865936,200,0
-16.451199591646,0.47610164506753,140791,94.788675135126,200,0
-16.302344061778,0.48087191052479,141449,95.211324865937,200,0
-16.302344061778,0.48087191052479,141449,95.788675135126,200,0
-16.191758109272,0.49168305469522,141450,96.211324865937,200,0
-16.191758109272,0.49168305469522,141450,96.788675135127,200,0
-16.080880842801,0.49400134518135,140831,97.211324865937,200,0
-16.080880842801,0.49400134518135,140831,97.788675135127,200,0
-15.970632432019,0.50376656831923,140828,98.211324865937,200,0
-15.970632432019,0.50376656831923,140828,98.788675135127,200,0
-15.878841368897,0.5119083653027,140223,99.211324865937,200,0
-15.878841368897,0.5119083653027,140223,99.788675135127,200,0
-15.771379246855,0.51828740336571,140224,100.21132486594,200,0
-15.771379246855,0.51828740336571,140224,100.78867513513,200,0
-15.678293792888,0.51226992183236,140850,101.21132486594,200,0
-15.678293792888,0.51226992183236,140850,101.78867513513,200,0
-15.568200092022,0.5059525401548,140851,102.21132486594,200,0
-15.568200092022,0.5059525401548,140851,102.78867513513,200,0
-15.454458693948,0.50824983568245,141428,103.21132486594,200,0
-15.454458693948,0.50824983568245,141428,103.78867513513,200,0
-15.339693121757,0.50160051435307,141429,104.21132486594,200,0
-15.339693121757,0.50160051435307,141429,104.78867513513,200,0
-15.182994454509,0.50303476120197,140771,105.21132486594,200,0
-15.182994454509,0.50303476120197,140771,105.78867513513,200,0
-15.070075144597,0.51208746868502,140768,106.21132486594,200,0
-15.070075144597,0.51208746868502,140768,106.78867513513,200,0
-14.953672397344,0.51440831916344,141273,107.21132486594,200,0
-14.953672397344,0.51440831916344,141273,107.78867513513,200,0
-14.83557187064,0.51790038126978,141274,108.21132486594,200,0
-14.83557187064,0.51790038126978,141274,108.78867513513,200,0
-14.716281561606,0.52130537651343,140723,109.21132486594,200,0
-14.716281561606,0.52130537651343,140723,109.78867513513,200,0
-14.595438396779,0.52473165713825,140720,110.21132486594,200,0
-14.595438396779,0.52473165713825,140720,110.78867513513,200,0
-14.47525881887,0.52869302080285,141185,111.21132486594,200,0
-14.47525881887,0.52869302080285,141185,111.78867513513,200,0
