iEn_x,iEn_y,id,x,y,z
-0.48503554728137,0.00025322755679421,141487,-5,55.608861513448,0
-0.48503554728137,0.00025322755679421,141487,-5,56.746907717136,0
-0.48430940352708,0.00029385592115156,141486,-5,57.580015359597,0
-0.48430940352708,0.00029385592115156,141486,-5,58.718061563285,0
-0.4833123052485,0.00027069185421392,141519,-5,59.551169205745,0
-0.4833123052485,0.00027069185421392,141519,-5,60.689215409433,0
-0.48253581365323,0.00031460414014669,141518,-5,61.522323051894,0
-0.48253581365323,0.00031460414014669,141518,-5,62.660369255583,0
-0.48147088258537,0.00028814279028122,141527,-5,63.493476898045,0
-0.48147088258537,0.00028814279028122,141527,-5,64.631523101736,0
-0.4806439378064,0.00033550984372964,141526,-5,65.464630744199,0
-0.4806439378064,0.00033550984372964,141526,-5,66.602676947891,0
-0.47951072323446,0.00030564236352781,141559,-5,67.435784590354,0
-0.47951072323446,0.00030564236352781,141559,-5,68.573830794046,0
-0.47863315412793,0.00035653885206818,141558,-5,69.406938436509,0
-0.47863315412793,0.00035653885206818,141558,-5,70.544984640201,0
-0.47743155767782,0.00032303512970601,141595,-5,71.378092282665,0
-0.47743155767782,0.00032303512970601,141595,-5,72.516138486357,0
-0.47650356636943,0.0003775479456439,141594,-5,73.34924612882,0
-0.47650356636943,0.0003775479456439,141594,-5,74.487292332512,0
-0.47523309680533,0.00034023139387863,141603,-5,75.320399974976,0
-0.47523309680533,0.00034023139387863,141603,-5,76.458446178667,0
-0.47425283625212,0.00039875254174974,141602,-5,77.291553821131,0
-0.47425283625212,0.00039875254174974,141602,-5,78.429600024823,0
-0.47289389797826,0.00034857362648031,141615,-5,79.262707667286,0
-0.47289389797826,0.00034857362648031,141615,-5,80.400753870978,0
-0.47186654246828,0.00037476747389962,141614,-5,81.233861513442,0
-0.47186654246828,0.00037476747389962,141614,-5,82.371907717134,0
-0.47074426887734,0.00038635958496376,141728,-5,83.205015359597,0
-0.47074426887734,0.00038635958496376,141728,-5,84.343061563289,0
-0.46960414341043,0.0004176609052979,141731,-5,85.176169205752,0
-0.46960414341043,0.0004176609052979,141731,-5,86.314215409444,0
-0.46806565724165,0.00023654663291952,140206,-5,87.147323051908,0
-0.46806565724165,0.00023654663291952,140206,-5,88.2853692556,0
-0.4669773604203,0.00025242015842292,140205,-5,89.118476898063,0
-0.4669773604203,0.00025242015842292,140205,-5,90.256523101755,0
-0.46542564321646,0.00024209665033057,140212,-5,91.089630744219,0
-0.46542564321646,0.00024209665033057,140212,-5,92.227676947911,0
-0.46429022972101,0.00024646938997413,140211,-5,93.060784590374,0
-0.46429022972101,0.00024646938997413,140211,-5,94.198830794066,0
-0.4625921866037,0.00047673144908393,141639,-5,95.031938436529,0
-0.4625921866037,0.00047673144908393,141639,-5,96.169984640221,0
-0.46127322491478,0.00052824403873637,141638,-5,97.003092282685,0
-0.46127322491478,0.00052824403873637,141638,-5,98.141138486377,0
-0.45954563732711,0.00044678580821726,141679,-5,98.97424612884,0
-0.45954563732711,0.00044678580821726,141679,-5,100.11229233253,0
-0.45827071855147,0.00050558996099805,141678,-5,100.945399975,0
-0.45827071855147,0.00050558996099805,141678,-5,102.08344617869,0
-0.45654676954514,0.00041125604148639,141695,-5,102.91655382115,0
-0.45654676954514,0.00041125604148639,141695,-5,104.05460002484,0
-0.45523030329274,0.00044075900552897,141694,-5,104.88770766731,0
-0.45523030329274,0.00044075900552897,141694,-5,106.025753871,0
-0.45380587476548,0.00045681528423717,141684,-5,106.85886151346,0
-0.45380587476548,0.00045681528423717,141684,-5,107.99690771715,0
-0.45244733869281,0.00045546472770581,141687,-5,108.83001535962,0
-0.45244733869281,0.00045546472770581,141687,-5,109.96806156331,0
-0.45050016006273,0.00060013939561139,141672,-5,110.80116920577,0
-0.45050016006273,0.00060013939561139,141672,-5,111.93921540946,0
-0.44897306425159,0.00055940636146784,141675,-5,112.77232305193,0
-0.44897306425159,0.00055940636146784,141675,-5,113.91036925562,0
-0.44690944095839,0.00030766435521845,140215,-5,114.74347689808,0
-0.44690944095839,0.00030766435521845,140215,-5,115.88152310178,0
-0.44547526124451,0.00030900280866154,140214,-5,116.71463074424,0
-0.44547526124451,0.00030900280866154,140214,-5,117.85267694793,0
-0.44343500401067,0.00033928535977885,140209,-5,118.68578459039,0
-0.44343500401067,0.00033928535977885,140209,-5,119.82383079409,0
-0.44195378599949,0.00032506508518352,140208,-5,120.65693843655,0
-0.44195378599949,0.00032506508518352,140208,-5,121.79498464024,0
