id,potLi,x,y,z
141126,0,0.020302740600399,195.20613718241,0
58530,0.0069516309794383,0.020302740600399,195.20613718241,0
141126,0,0.075770859453579,195.76931443808,0
58530,0.0069574245061105,0.075770859453579,195.76931443808,0
58529,0.0069727236259517,0.15620159771576,196.17366706354,0
141127,0,0.15620159771576,196.17366706354,0
141127,0,0.32047434228514,196.71520172481,0
58529,0.0070087280719968,0.32047434228514,196.71520172481,0
79953,0.0070409263373536,0.47824490772673,197.09609356383,0
141344,0,0.47824490772673,197.09609356383,0
141344,0,0.74500936388265,197.59517475893,0
79953,0.0070928891881786,0.74500936388265,197.59517475893,0
141345,0,0.97405672328214,197.93796835771,0
79952,0.0071071085298362,0.97405672328214,197.93796835771,0
141345,0,1.3330612903451,198.375416691,0
79952,0.0070939936428701,1.3330612903451,198.375416691,0
140280,0,1.6245832849677,198.66693868726,0
106731,0.0071009983648432,1.6245832849677,198.66693868726,0
140280,0,2.0620316187373,199.02594325928,0
106731,0.0071332505081327,2.0620316187373,199.02594325928,0
140281,0,2.4048252208102,199.25499062304,0
106730,0.0071552672705657,2.4048252208102,199.25499062304,0
140281,0,2.9039064244134,199.52175508615,0
106730,0.0071831660408613,2.9039064244134,199.52175508615,0
140172,0,3.2847982699719,199.67952565521,0
19021,0.0072056888983126,3.2847982699719,199.67952565521,0
140172,0,3.8263329406232,199.84379840272,0
19021,0.0072393237189057,3.8263329406232,199.84379840272,0
19020,0.0072791751571604,4.2306855679146,199.92422914174,0
140173,0,4.2306855679146,199.92422914174,0
140173,0,4.7938628191971,199.97969725972,0
19020,0.007354416490634,4.7938628191971,199.97969725972,0
18000,0.007382506746034,5.2113248654067,200,0
141214,0,5.2113248654067,200,0
18000,0.0073840094175108,5.7886751346006,200,0
141214,0,5.7886751346006,200,0
17999,0.0073747480275137,6.211324865414,200,0
141215,0,6.211324865414,200,0
141215,0,6.7886751346078,200,0
17999,0.0073479427680163,6.7886751346078,200,0
123728,0.0073350584728538,7.2113248654213,200,0
141632,0,7.2113248654213,200,0
123728,0.0073266631833475,7.7886751346151,200,0
141632,0,7.7886751346151,200,0
141633,0,8.2113248654285,200,0
123731,0.0073235828352011,8.2113248654285,200,0
141633,0,8.7886751346224,200,0
123731,0.0073235624570666,8.7886751346224,200,0
141681,0,9.2113248654358,200,0
19009,0.0073247346586551,9.2113248654358,200,0
141681,0,9.7886751346297,200,0
19009,0.0073279575510863,9.7886751346297,200,0
141682,0,10.211324865443,200,0
19008,0.0073322725782821,10.211324865443,200,0
141682,0,10.788675134637,200,0
19008,0.0073408385593859,10.788675134637,200,0
12745,0.0073478788300634,11.21132486545,200,0
140875,0,11.21132486545,200,0
12745,0.0073585472261496,11.788675134644,200,0
140875,0,11.788675134644,200,0
12744,0.0073670363028296,12.211324865458,200,0
140872,0,12.211324865458,200,0
140872,0,12.788675134651,200,0
12744,0.0073795604955425,12.788675134651,200,0
140241,0,13.211324865465,200,0
63156,0.00738929112587,13.211324865465,200,0
63156,0.0074033515096016,13.788675134659,200,0
140241,0,13.788675134659,200,0
63159,0.0074141820457715,14.211324865472,200,0
140242,0,14.211324865472,200,0
140242,0,14.788675134666,200,0
63159,0.0074297112371294,14.788675134666,200,0
140858,0,15.211324865479,200,0
110520,0.0074415486478408,15.211324865479,200,0
110520,0.0074583598639764,15.788675134673,200,0
140858,0,15.788675134673,200,0
110523,0.0074709618127116,16.211324865487,200,0
140859,0,16.211324865487,200,0
140859,0,16.788675134681,200,0
110523,0.0074885797607949,16.788675134681,200,0
141196,0,17.211324865494,200,0
40098,0.0075016161873705,17.211324865494,200,0
141196,0,17.788675134688,200,0
40098,0.0075196144190411,17.788675134688,200,0
40097,0.0075329435236751,18.211324865501,200,0
141197,0,18.211324865501,200,0
40097,0.007551361083084,18.788675134695,200,0
141197,0,18.788675134695,200,0
140734,0,19.211324865509,200,0
6949,0.0075649670070718,19.211324865509,200,0
6949,0.0075837215232815,19.788675134702,200,0
140734,0,19.788675134702,200,0
6948,0.0075975811441422,20.211324865516,200,0
140735,0,20.211324865516,200,0
6948,0.0076166918162976,20.78867513471,200,0
140735,0,20.78867513471,200,0
141284,0,21.211324865523,200,0
102395,0.0076307643969465,21.211324865523,200,0
141284,0,21.788675134717,200,0
102395,0.0076501007301174,21.788675134717,200,0
141285,0,22.21132486553,200,0
102394,0.0076643314755224,22.21132486553,200,0
141285,0,22.788675134724,200,0
102394,0.0076838742618272,22.788675134724,200,0
14217,0.007698220612742,23.211324865538,200,0
140782,0,23.211324865538,200,0
140782,0,23.788675134732,200,0
14217,0.0077178727860398,23.788675134732,200,0
14216,0.0077322863231167,24.211324865545,200,0
140783,0,24.211324865545,200,0
14216,0.0077520126654301,24.788675134739,200,0
140783,0,24.788675134739,200,0
141441,0,25.211324865552,200,0
117011,0.0077663513320371,25.211324865552,200,0
117011,0.0077857989554069,25.788675134746,200,0
141441,0,25.788675134746,200,0
141442,0,26.21132486556,200,0
117010,0.0078002762398466,26.21132486556,200,0
117010,0.0078203812931216,26.788675134753,200,0
141442,0,26.788675134753,200,0
140839,0,27.211324865567,200,0
15826,0.0078350694487781,27.211324865567,200,0
140839,0,27.788675134761,200,0
15826,0.0078550931830262,27.788675134761,200,0
140836,0,28.211324865574,200,0
15825,0.0078698256120487,28.211324865574,200,0
140836,0,28.788675134768,200,0
15825,0.0078900516224091,28.788675134768,200,0
140217,0,29.211324865581,200,0
129771,0.0079050046021553,29.211324865581,200,0
140217,0,29.788675134775,200,0
129771,0.0079256308921861,29.788675134775,200,0
140218,0,30.211324865589,200,0
129770,0.0079409861530691,30.211324865589,200,0
140218,0,30.788675134782,200,0
129770,0.0079623112159341,30.788675134782,200,0
140846,0,31.211324865596,200,0
135113,0.0079781136014737,31.211324865596,200,0
140846,0,31.78867513479,200,0
135113,0.0079999614587837,31.78867513479,200,0
135112,0.0080159811544308,32.211324865603,200,0
140847,0,32.211324865603,200,0
135112,0.0080378999195502,32.788675134797,200,0
140847,0,32.788675134797,200,0
106643,0.0080538887894542,33.21132486561,200,0
141432,0,33.21132486561,200,0
141432,0,33.788675134804,200,0
106643,0.0080756524292682,33.788675134804,200,0
141433,0,34.211324865618,200,0
106642,0.0080918202556597,34.211324865618,200,0
106642,0.0081142279389951,34.788675134812,200,0
141433,0,34.788675134812,200,0
140775,0,35.211324865625,200,0
44875,0.0081304616847371,35.211324865625,200,0
140775,0,35.788675134819,200,0
44875,0.008152405419566,35.788675134819,200,0
140772,0,36.211324865632,200,0
44874,0.0081684830146468,36.211324865632,200,0
44874,0.0081904640864423,36.788675134826,200,0
140772,0,36.788675134826,200,0
120085,0.0082065566923794,37.21132486564,200,0
141277,0,37.21132486564,200,0
120085,0.0082285414376302,37.788675134833,200,0
141277,0,37.788675134833,200,0
120084,0.0082446629549164,38.211324865647,200,0
141278,0,38.211324865647,200,0
120084,0.0082667230139868,38.788675134841,200,0
141278,0,38.788675134841,200,0
134438,0.0082829250203229,39.211324865654,200,0
140727,0,39.211324865654,200,0
140727,0,39.788675134848,200,0
134438,0.0083051296657473,39.788675134848,200,0
140724,0,40.211324865661,200,0
134437,0.0083214349176964,40.211324865661,200,0
140724,0,40.788675134855,200,0
134437,0.008343777049027,40.788675134855,200,0
80012,0.0083601882493513,41.211324865669,200,0
141189,0,41.211324865669,200,0
80012,0.0083826823511197,41.788675134862,200,0
141189,0,41.788675134862,200,0
80015,0.0083992296988431,42.211324865676,200,0
141190,0,42.211324865676,200,0
141190,0,42.78867513487,200,0
80015,0.0084219437917853,42.78867513487,200,0
66991,0.0084386188900779,43.211324865683,200,0
140667,0,43.211324865683,200,0
66991,0.0084614620128923,43.788675134877,200,0
140667,0,43.788675134877,200,0
66990,0.0084782309667153,44.21132486569,200,0
140664,0,44.21132486569,200,0
140664,0,44.788675134884,200,0
66990,0.0085012014777353,44.788675134884,200,0
10514,0.0085180530137143,45.211324865698,200,0
141137,0,45.211324865698,200,0
10514,0.0085411217551744,45.788675134892,200,0
141137,0,45.788675134892,200,0
141138,0,46.211324865705,200,0
10513,0.0085580735352931,46.211324865705,200,0
