id,potEn,x,y,z
141715,-8.6149248430664e-07,34.29979834925,205,0
141715,-8.8629467736335e-07,35.422423872671,205,0
141714,-9.0438139043258e-07,36.244242793688,205,0
141714,-9.2899301642292e-07,37.366868317109,205,0
141572,-9.4694425558063e-07,38.188687238126,205,0
141572,-9.7137632702798e-07,39.311312761547,205,0
141575,-9.8919319874388e-07,40.133131682564,205,0
141575,-1.0134377260563e-06,41.255757205985,205,0
141496,-1.0311223392666e-06,42.077576127003,205,0
141496,-1.0551930737569e-06,43.200201650423,205,0
141499,-1.0727410228719e-06,44.022020571441,205,0
141499,-1.0966121769323e-06,45.144646094861,205,0
141408,-1.1140233944314e-06,45.966465015879,205,0
141408,-1.1377205712003e-06,47.089090539299,205,0
141411,-1.1549931759553e-06,47.910909460317,205,0
141411,-1.178485632956e-06,49.033534983737,205,0
141364,-1.1956188008958e-06,49.855353904755,205,0
141364,-1.2189350292013e-06,50.977979428175,205,0
141367,-1.235927008222e-06,51.799798349193,205,0
141367,-1.2590337299224e-06,52.922423872613,205,0
141226,-1.2758835958549e-06,53.744242793631,205,0
141226,-1.2988115639828e-06,54.866868317051,205,0
141225,-1.3155163197777e-06,55.688687238069,205,0
141225,-1.3382265932094e-06,56.811312761489,205,0
140870,-1.3547873687642e-06,57.633131682507,205,0
140870,-1.3773219755608e-06,58.755757205927,205,0
140869,-1.3937390699184e-06,59.577576126945,205,0
140869,-1.4160567990195e-06,60.700201650365,205,0
140239,-1.4323295747343e-06,61.522020571383,205,0
140239,-1.4544698956664e-06,62.644646094803,205,0
140238,-1.4705885915237e-06,63.466465015821,205,0
140238,-1.4924853666254e-06,64.589090539241,205,0
140965,-1.5084486187084e-06,65.410909460259,205,0
140965,-1.5301642593515e-06,66.53353498368,205,0
140964,-1.5459787406176e-06,67.355353904697,205,0
140964,-1.567469066289e-06,68.477979428118,205,0
141069,-1.5831331682545e-06,69.299798349135,205,0
141069,-1.6044379650078e-06,70.422423872556,205,0
141068,-1.6199480247728e-06,71.244242793573,205,0
141068,-1.6410174993261e-06,72.366868316994,205,0
141237,-1.6563698652353e-06,73.188687238011,205,0
141237,-1.6772438343625e-06,74.311312761432,205,0
141236,-1.6924385025251e-06,75.133131682449,205,0
141236,-1.713077138822e-06,76.25575720587,205,0
141379,-1.7281124516775e-06,77.077576126887,205,0
141379,-1.7485510540093e-06,78.200201650308,205,0
141378,-1.7634257176457e-06,79.022020571325,205,0
141378,-1.783625452114e-06,80.144646094746,205,0
141423,-1.7983377131541e-06,80.966465015763,205,0
141423,-1.8183326233417e-06,82.089090539184,205,0
141422,-1.832881141629e-06,82.910909460201,205,0
141422,-1.8526335225769e-06,84.033534983622,205,0
141515,-1.8670164454123e-06,84.855353904639,205,0
141515,-1.8865589404119e-06,85.97797942806,205,0
141514,-1.9007751941273e-06,86.799798349077,205,0
141514,-1.9200722265717e-06,87.922423872498,205,0
141591,-1.9341189614103e-06,88.744242793515,205,0
141591,-1.9531983222252e-06,89.866868316936,205,0
141590,-1.9670778185095e-06,90.688687237953,205,0
141590,-1.9859179467265e-06,91.811312761374,205,0
141700,-1.9996244484785e-06,92.633131682391,205,0
141700,-2.0182311794419e-06,93.755757205812,205,0
141703,-2.0317597398845e-06,94.57757612683,205,0
141703,-2.0501137234037e-06,95.70020165025,205,0
141663,-2.0634693167104e-06,96.522020571268,205,0
141663,-2.0816034926706e-06,97.644646094688,205,0
141662,-2.0947852786349e-06,98.466465015706,205,0
141662,-2.1126644116636e-06,99.589090539128,205,0
141640,-2.1256658704857e-06,100.41090946015,205,0
141640,-2.1433073835317e-06,101.53353498358,205,0
141643,-2.1561265934116e-06,102.3553539046,205,0
141643,-2.1735078130703e-06,103.47797942803,205,0
141723,-2.1861481985005e-06,104.29979834905,205,0
141723,-2.2033011540642e-06,105.42242387248,205,0
141722,-2.2157601060089e-06,106.2442427935,205,0
141722,-2.2326456401671e-06,107.36686831693,205,0
141568,-2.2449144291578e-06,108.18868723795,205,0
141568,-2.2615478498697e-06,109.31131276138,205,0
141571,-2.2736279226246e-06,110.1331316824,205,0
141571,-2.2899978744385e-06,111.25575720583,205,0
141492,-2.3018920991221e-06,112.07757612685,205,0
141492,-2.3180177734604e-06,113.20020165028,205,0
141495,-2.3297198574625e-06,114.0220205713,205,0
141495,-2.345564871172e-06,115.14464609473,205,0
141404,-2.357074626334e-06,115.96646501576,205,0
141404,-2.3726748485095e-06,117.08909053918,205,0
141407,-2.3839895188533e-06,117.91090946021,205,0
141407,-2.399301550928e-06,119.03353498364,205,0
141360,-2.4104198800506e-06,119.85535390466,205,0
141360,-2.4254836880341e-06,120.97797942809,205,0
141363,-2.4364030914614e-06,121.79979834911,205,0
141363,-2.4511716484298e-06,122.92242387254,205,0
141222,-2.4618907211786e-06,123.74424279356,205,0
141222,-2.4764072155699e-06,124.86686831699,205,0
141221,-2.4869216019519e-06,125.68868723801,205,0
141221,-2.5011309453666e-06,126.81131276144,205,0
140866,-2.5114421305451e-06,127.63313168246,205,0
140866,-2.5254034689246e-06,128.75575720589,205,0
140865,-2.5355117388425e-06,129.57757612691,205,0
140865,-2.5491667074553e-06,130.70020165034,205,0
140236,-2.5590710514179e-06,131.52202057137,205,0
140236,-2.5724752537264e-06,132.64464609479,205,0
140235,-2.5821617104021e-06,133.46646501582,205,0
140235,-2.595221399877e-06,134.58909053925,205,0
140969,-2.6046878960675e-06,135.41090946027,205,0
140969,-2.6174911551545e-06,136.5335349837,205,0
140968,-2.6267469552809e-06,137.35535390472,205,0
140968,-2.6392310124038e-06,138.47797942815,205,0
141065,-2.6482737004468e-06,139.29979834917,205,0
141065,-2.6604947264943e-06,140.4224238726,205,0
141064,-2.6693189212154e-06,141.24424279362,205,0
141064,-2.6812060434817e-06,142.36686831705,205,0
141233,-2.6898063973009e-06,143.18868723807,205,0
141233,-2.7014158786315e-06,144.3113127615,205,0
141232,-2.7097921658575e-06,145.13313168252,205,0
141232,-2.721067126807e-06,146.25575720595,205,0
141375,-2.7292168009602e-06,147.07757612698,205,0
141375,-2.7402071638625e-06,148.2002016504,205,0
141374,-2.748128143307e-06,149.02202057143,205,0
141374,-2.7587782986929e-06,150.14464609485,205,0
141419,-2.7664678718831e-06,150.96646501588,205,0
141419,-2.7768260211413e-06,152.08909053931,205,0
141418,-2.7842820079769e-06,152.91090946033,205,0
141418,-2.7942939935744e-06,154.03353498376,205,0
141511,-2.8015135070998e-06,154.85535390478,205,0
141511,-2.8112255992596e-06,155.97797942821,205,0
141510,-2.8182068036391e-06,156.79979834923,205,0
141510,-2.8275677165423e-06,157.92242387266,205,0
141587,-2.8343062564941e-06,158.74424279368,205,0
141587,-2.843355377108e-06,159.86686831711,205,0
141586,-2.8498541960024e-06,160.68868723813,205,0
141586,-2.8585601787973e-06,161.81131276156,205,0
141704,-2.8648106944255e-06,162.63313168258,205,0
141704,-2.8731814379004e-06,163.75575720601,205,0
141707,-2.8791761531535e-06,164.57757612704,205,0
141707,-2.8871832763269e-06,165.70020165046,205,0
141659,-2.8929289746123e-06,166.52202057149,205,0
141659,-2.9006193910796e-06,167.64464609492,205,0
141658,-2.9061144494868e-06,168.46646501594,205,0
141658,-2.9134368117785e-06,169.58909053937,205,0
141648,-2.9186714112492e-06,170.41090946039,205,0
141648,-2.9256502406686e-06,171.53353498382,205,0
141651,-2.9306210914348e-06,172.35535390484,205,0
141651,-2.9372228788654e-06,173.47797942827,205,0
141719,-2.9419344711307e-06,174.29979834929,205,0
141719,-2.9482049931534e-06,175.42242387272,205,0
141718,-2.9526529973296e-06,176.24424279374,205,0
141718,-2.9585346487088e-06,177.36686831717,205,0
141576,-2.9627058044881e-06,178.18868723819,205,0
141576,-2.9682199626242e-06,179.31131276162,205,0
141579,-2.9721157019477e-06,180.13313168265,205,0
141579,-2.9772449015764e-06,181.25575720607,205,0
141500,-2.9808687607573e-06,182.0775761271,205,0
141500,-2.9856401285304e-06,183.20020165053,205,0
141503,-2.9889821405213e-06,184.02202057155,205,0
141503,-2.9933413193068e-06,185.14464609498,205,0
141412,-2.996400461778e-06,185.966465016,205,0
141412,-3.0003990156512e-06,187.08909053943,205,0
141415,-3.0031702990432e-06,187.91090946045,205,0
141415,-3.0067430321992e-06,189.03353498388,205,0
141368,-3.0092237231716e-06,189.8553539049,205,0
141368,-3.0124283637901e-06,190.97797942833,205,0
141371,-3.0146135170642e-06,191.79979834935,205,0
141371,-3.0173788262129e-06,192.92242387278,205,0
141230,-3.0192653208967e-06,193.7442427938,205,0
141230,-3.0216540110723e-06,194.86686831723,205,0
141229,-3.0232342139807e-06,195.68868723826,205,0
141229,-3.0251627184373e-06,196.81131276168,205,0
141062,-3.0264380685511e-06,197.63313168271,205,0
141062,-3.0279938854031e-06,198.75575720613,205,0
141061,-3.0289684648351e-06,199.57757612716,205,0
141061,-3.0300752485073e-06,200.70020165059,205,0
140482,-3.030752620757e-06,201.52202057161,205,0
140482,-3.0314964524864e-06,202.64464609504,205,0
140481,-3.0318908347261e-06,203.46646501606,205,0
140481,-3.0322244753131e-06,204.58909053949,205,0
