LAMMPS data file

 41801  atoms

   3 atom types

  0.0000000000000000000   5.0000000000000000000 xlo xhi
  0.0000000000000000000   5.0000000000000000000 ylo yhi
  0.0000000000000000000  30.1562500000000000000 zlo zhi

Atoms # sphere

    1    1  0.40000 10.49000    0.855660704554817    3.628748032457253   26.605122528106826
    2    1  0.40000 10.49000    0.428231228367922    2.633058456786625   19.944962225485078
    3    1  0.40000 10.49000    2.198223264991643    1.910115509956792   26.191453783329951
    4    1  0.40000 10.49000    1.730653160922885    0.293764341580897   14.454472301527252
    5    1  0.40000 10.49000    3.295870673264448    2.963828363132222    6.478108772926127
    6    1  0.40000 10.49000    2.029656489999715    2.899395558561072   28.648974841763518
    7    1  0.40000 10.49000    3.717186100543564    3.971828037403508   11.100463230122411
    8    1  0.40000 10.49000    3.382224769264857    2.960379094677579   10.191693368785099
    9    1  0.40000 10.49000    3.363907002633820    1.712264190635268   25.997513262798225
   10    1  0.40000 10.49000    2.213552675793267    4.612790727486954    5.645180964519325
   11    1  0.40000 10.49000    3.498334148126185    0.463539611234162   24.744284905736642
   12    1  0.40000 10.49000    2.560979668394795    1.585948411895058   10.791761635437492
   13    1  0.40000 10.49000    4.690693291603717    1.419957175815458   17.786273658681480
   14    1  0.40000 10.49000    2.890014358402433    0.714026695392467   13.603938557098154
   15    1  0.40000 10.49000    3.535164166154476    3.261370465955507   19.330130313896941
   16    1  0.40000 10.49000    4.129125359566880    4.222774609497435   19.802358116867243
   17    1  0.40000 10.49000    1.222917450522059    2.014311652494273   12.060981231185794
   18    1  0.40000 10.49000    3.298226179323715    3.902907963122717    5.715069795393945
   19    1  0.40000 10.49000    0.480149263897432    4.726293302983888    1.806584111986723
   20    1  0.40000 10.49000    4.330124360206562    2.419063532031122   10.739826374869081
   21    1  0.40000 10.49000    2.591972923067828    3.325387992159861   10.613822859301671
   22    1  0.40000 10.49000    4.618143419922987    1.283765760274843   15.624541298013849
   23    1  0.40000 10.49000    0.744931185580689    1.109087728150813    7.108659700800644
   24    1  0.40000 10.49000    0.373303777407765    3.220112608990163    0.765063550162666
   25    1  0.40000 10.49000    2.281551375032024    2.275068792012544   12.600504159978961
