iLi_x,iLi_y,id,x,y,z
-0.0041744727173513,0,17135,0,6.6211324865405,0
-0.0054877893485811,7.4351697003191e-19,17548,0,5.4788675134595,0
-0.005685272279721,-7.635017074316e-19,17509,0,5.2211324865405,0
-0.005685272279721,-7.635017074316e-19,17509,0,5.2788675134595,0
-0.0044157889260111,0,17488,0,6.4211324865405,0
-0.0044157889260111,0,17488,0,6.4788675134595,0
-0.0014636620371328,3.510011135493e-19,17446,0,8.8211324865405,0
-0.0014636620371328,3.510011135493e-19,17446,0,8.8788675134595,0
-0.0037251060169982,-5.8480165907507e-19,6332,0,7.0788675134595,0
-0.0037251060169982,-5.8480165907507e-19,6332,0,7.0211324865405,0
-0.0084826649135345,0,6620,0,0.27886751345948,0
-0.0084826649135345,0,6620,0,0.22113248654052,0
-0.0082948894157661,2.1132053785382e-18,17158,0,1.3211324865405,0
-0.0082948894157661,2.1132053785382e-18,17158,0,1.3788675134595,0
-0.0054877893485811,7.4351697003191e-19,17548,0,5.4211324865405,0
-0.0041744727173513,0,17135,0,6.6788675134595,0
-0.0077410255871384,0,17112,0,2.6211324865405,0
-0.0077410255871384,0,17112,0,2.6788675134595,0
-0.0079542718291874,0,17017,0,2.2211324865405,0
-0.0079542718291874,0,17017,0,2.2788675134595,0
-0.0081164416179685,0,16650,0,1.8211324865405,0
-0.0081164416179685,0,16650,0,1.8788675134595,0
-0.0073079331492501,1.0087104561148e-18,16607,0,3.3211324865405,0
-0.0073079331492501,1.0087104561148e-18,16607,0,3.3788675134595,0
-0.0077916937588549,0,16402,0,2.5211324865405,0
-0.0077916937588549,0,16402,0,2.5788675134595,0
-0.00064814057031256,2.2340951183218e-20,16345,0,9.4211324865405,0
-0.0073775924925121,0,5002,0,3.2211324865405,0
-0.0083213020949899,0,18394,0,1.2788675134595,0
-0.0070197424857993,0,4387,0,3.7788675134595,0
-0.0070197424857993,0,4387,0,3.7211324865405,0
-0.0019385268304911,2.7220123568365e-19,18364,0,8.4211324865405,0
-0.0019385268304911,2.7220123568365e-19,18364,0,8.4788675134595,0
-0.0038303722100331,0,4479,0,6.9788675134595,0
-0.0038303722100331,0,4479,0,6.9211324865405,0
-0.0084831153413368,0,18287,0,0.12113248654052,0
-0.0084831153413368,0,18287,0,0.17886751345948,0
-0.00292714639004,0,18040,0,7.6211324865405,0
-0.00292714639004,0,18040,0,7.6788675134595,0
-0.00090510128598276,0,17922,0,9.2211324865405,0
-0.00090510128598276,0,17922,0,9.2788675134595,0
-0.00064814057031256,2.2340951183218e-20,16345,0,9.4788675134595,0
-0.0082552083429012,0,17895,0,1.4211324865405,0
-0.0082552083429012,0,17895,0,1.4788675134595,0
-0.0081938172736999,1.1903738825393e-18,17820,0,1.6211324865405,0
-0.0081938172736999,1.1903738825393e-18,17820,0,1.6788675134595,0
-0.008452578290541,0,5480,0,0.57886751345948,0
-0.008452578290541,0,5480,0,0.52113248654052,0
-0.00081342529396375,0,17754,0,9.3211324865405,0
-0.00081342529396375,0,17754,0,9.3788675134595,0
-0.0035440616074712,2.6302988412768e-19,17692,0,7.1211324865405,0
-0.0035440616074712,2.6302988412768e-19,17692,0,7.1788675134595,0
-0.0055926627285363,5.1231974178231e-19,5953,0,5.3788675134595,0
-0.0055926627285363,5.1231974178231e-19,5953,0,5.3211324865405,0
-0.0022006268452234,0,10628,0,8.2211324865405,0
-0.0066433169306853,0,14399,0,4.2211324865405,0
-0.0066433169306853,0,14399,0,4.2788675134595,0
-0.007180161655484,-1.017389048206e-18,13301,0,3.5211324865405,0
-0.007180161655484,-1.017389048206e-18,13301,0,3.5788675134595,0
-0.0051841193944835,0,13278,0,5.7211324865405,0
-0.0051841193944835,0,13278,0,5.7788675134595,0
-0.0074503119564657,0,13268,0,3.1211324865405,0
-0.0074503119564657,0,13268,0,3.1788675134595,0
-0.0067733298959029,0,13084,0,4.0211324865405,0
-0.0067733298959029,0,13084,0,4.0788675134595,0
-0.0024279841299182,0,13040,0,8.0211324865405,0
-0.0024279841299182,0,13040,0,8.0788675134595,0
-0.0022006268452234,0,10628,0,8.2788675134595,0
-0.0076244362569894,5.5729784576381e-19,14450,0,2.8788675134595,0
-0.00054280024353554,0,10704,0,9.5788675134595,0
-0.00054280024353554,0,10704,0,9.5211324865405,0
-0.0064410153691338,5.3874650081998e-19,10770,0,4.4788675134595,0
