id,potLi,x,y,z
10732,0,0,3.1788675134595,0
10192,0,0,1.0788675134595,0
10192,0,0,1.0211324865405,0
16801,0,0,6.2788675134595,0
16765,0,0,9.6211324865405,0
16765,0,0,9.6788675134595,0
16393,0,0,7.2211324865405,0
16393,0,0,7.2788675134595,0
16304,0,0,2.1211324865405,0
10519,0,0,8.0788675134595,0
10519,0,0,8.0211324865405,0
16304,0,0,2.1788675134595,0
16178,0,0,6.8211324865405,0
10568,0,0,4.0788675134595,0
10568,0,0,4.0211324865405,0
16178,0,0,6.8788675134595,0
10071,0,0,8.9211324865405,0
10732,0,0,3.1211324865405,0
10742,0,0,5.7788675134595,0
10742,0,0,5.7211324865405,0
10762,0,0,3.5788675134595,0
10762,0,0,3.5211324865405,0
16030,0,0,0.021132486540519,0
16030,0,0,0.078867513459481,0
15953,0,0,6.5211324865405,0
15953,0,0,6.5788675134595,0
15950,0,0,9.1211324865405,0
15950,0,0,9.1788675134595,0
11634,0,0,4.2788675134595,0
11634,0,0,4.2211324865405,0
11677,0,0,2.8788675134595,0
11677,0,0,2.8211324865405,0
8588,0,0,9.5788675134595,0
6219,0,0,8.6211324865405,0
6325,0,0,2.0788675134595,0
6325,0,0,2.0211324865405,0
17376,0,0,9.9788675134595,0
6372,0,0,6.1788675134595,0
6372,0,0,6.1211324865405,0
6475,0,0,9.7788675134595,0
6475,0,0,9.7211324865405,0
6727,0,0,5.6788675134595,0
6727,0,0,5.6211324865405,0
17188,0,0,0.32113248654052,0
17188,0,0,0.37886751345948,0
17160,0,0,7.8211324865405,0
8524,0,0,8.2788675134595,0
8524,0,0,8.2211324865405,0
15531,0,0,4.5211324865405,0
8588,0,0,9.5211324865405,0
8647,0,0,4.4788675134595,0
8647,0,0,4.4211324865405,0
17160,0,0,7.8788675134595,0
17145,0,0,3.8211324865405,0
17145,0,0,3.8788675134595,0
17030,0,0,0.62113248654052,0
9111,0,0,4.9788675134595,0
9111,0,0,4.9211324865405,0
17030,0,0,0.67886751345948,0
16984,0,0,8.7211324865405,0
16984,0,0,8.7788675134595,0
16801,0,0,6.2211324865405,0
9962,0,0,7.5788675134595,0
9962,0,0,7.5211324865405,0
13891,0,0,6.6211324865405,0
13238,0,0,9.4211324865405,0
14482,0,0,1.4211324865405,0
13287,0,0,2.5788675134595,0
13287,0,0,2.5211324865405,0
13456,0,0,3.3788675134595,0
13456,0,0,3.3211324865405,0
13493,0,0,1.8788675134595,0
13493,0,0,1.8211324865405,0
13796,0,0,2.2788675134595,0
13796,0,0,2.2211324865405,0
14482,0,0,1.4788675134595,0
13866,0,0,2.6788675134595,0
13866,0,0,2.6211324865405,0
14432,0,0,1.6211324865405,0
13891,0,0,6.6788675134595,0
13238,0,0,9.4788675134595,0
13912,0,0,1.3788675134595,0
13912,0,0,1.3211324865405,0
14432,0,0,1.6788675134595,0
14384,0,0,9.3211324865405,0
14124,0,0,8.8788675134595,0
14124,0,0,8.8211324865405,0
14162,0,0,6.4788675134595,0
14162,0,0,6.4211324865405,0
14181,0,0,5.2788675134595,0
14181,0,0,5.2211324865405,0
14213,0,0,5.4788675134595,0
14213,0,0,5.4211324865405,0
14340,0,0,7.1788675134595,0
14340,0,0,7.1211324865405,0
14384,0,0,9.3788675134595,0
12171,0,0,3.6211324865405,0
15531,0,0,4.5788675134595,0
11954,0,0,4.7788675134595,0
11954,0,0,4.7211324865405,0
15326,0,0,4.3211324865405,0
15326,0,0,4.3788675134595,0
12014,0,0,4.8788675134595,0
12014,0,0,4.8211324865405,0
15133,0,0,9.8211324865405,0
15133,0,0,9.8788675134595,0
15131,0,0,6.7211324865405,0
15131,0,0,6.7788675134595,0
15094,0,0,5.9211324865405,0
15094,0,0,5.9788675134595,0
14898,0,0,1.2211324865405,0
12171,0,0,3.6788675134595,0
10071,0,0,8.9788675134595,0
14898,0,0,1.2788675134595,0
14883,0,0,8.4211324865405,0
14883,0,0,8.4788675134595,0
14811,0,0,0.12113248654052,0
12484,0,0,2.9788675134595,0
12484,0,0,2.9211324865405,0
14811,0,0,0.17886751345948,0
12594,0,0,0.87886751345948,0
12594,0,0,0.82113248654052,0
14605,0,0,7.6211324865405,0
14605,0,0,7.6788675134595,0
12888,0,0,1.9788675134595,0
12888,0,0,1.9211324865405,0
14504,0,0,9.2211324865405,0
14504,0,0,9.2788675134595,0
1819,0,0,8.5788675134595,0
3583,0,0,6.9788675134595,0
3583,0,0,6.9211324865405,0
4016,0,0,3.2788675134595,0
4016,0,0,3.2211324865405,0
18166,0,0,5.0211324865405,0
18181,0,0,1.1788675134595,0
18181,0,0,1.1211324865405,0
18197,0,0,7.4788675134595,0
4410,0,0,0.57886751345948,0
4410,0,0,0.52113248654052,0
1819,0,0,8.5211324865405,0
2438,0,0,5.1788675134595,0
