time,cLi_s1,cLi_s2,cLi_s3,cLi_s4,cLi_s5,cLi_s6
0,0.14182435184219,0.1432061483613,0.14599172871197,0.15020622892345,0.15586096698345,0.16284070590797
2,0.14183713116776,0.14321850107306,0.14600310641003,0.15021585426296,0.15586775176376,0.16278767812697
5,0.14185628710002,0.14323701563352,0.14602015635333,0.15023027438927,0.15587790090904,0.16270822677493
9.5,0.14188499157632,0.143264754831,0.14604569397612,0.15025186437323,0.15589291493997,0.16258940033943
10,0.14188818059937,0.14326783656114,0.14604853102955,0.15025426276404,0.15589458035834,0.16257620194981
