time,cLi_s1,cLi_s2,cLi_s3,cLi_s4,cLi_s5,cLi_s6
0,0.14600843849921,0.12932390963822,0.12230703686837,0.11881580042498,0.1162993560542,0.12484348950221
1,0.14599792029683,0.12932856169591,0.12230945687211,0.11881667976769,0.11630278066146,0.12484261966656
