time,cLi_s1,cLi_s2,cLi_s3,cLi_s4,cLi_s5,cLi_s6
0,0,0,0,0,0,0
1,0.020165334409956,0.0064710711619785,0.006479137390301,0.0064643664080751,0.0062139668650048,0.00049676959534203
2.5,0.033170421320155,0.011021235109539,0.010917935582731,0.010902336794645,0.010315260702413,0.0012909599894752
4.75,0.045283941849872,0.015924417279924,0.015391828057902,0.015365028743823,0.014309897424449,0.002505294431301
8.125,0.057326089900168,0.021912879853502,0.020389381245888,0.020293158555951,0.018593740646118,0.0043400975962948
13.1875,0.069437824942946,0.029471544142792,0.026294910317971,0.025953718679155,0.02340671938778,0.0070762543143508
20.78125,0.081579065569711,0.038851657854602,0.0335156647685,0.03259556837087,0.02900210432955,0.011073660095924
28.375,0.090498991782485,0.046832045835779,0.039769719514096,0.038178912162632,0.033719503097803,0.014933292819278
35.96875,0.097457999215254,0.053751796925113,0.045344304776977,0.043071089065868,0.037891729419905,0.018644739331538
43.5625,0.10311272373777,0.059841195866362,0.050391871055461,0.04746911050679,0.041688865566435,0.022207713701012
54.953125,0.109736433668,0.067584726467278,0.057053066753513,0.053285178076285,0.046808373767861,0.027233722975863
66.34375,0.11510355638478,0.074271990982373,0.062988795688229,0.05851186744982,0.051494802934529,0.031965605288258
77.734375,0.11957128668929,0.080132063178279,0.06832976285425,0.063268129673749,0.055831706881449,0.036427907225113
89.125,0.12336655070866,0.085327638645711,0.073173303887004,0.067634184586052,0.0598730388734,0.040643508223014
106.2109375,0.12799317408979,0.091976766024132,0.07954236318934,0.073476217351038,0.065382705071001,0.046474060258534
123.296875,0.13183656642768,0.097735383554121,0.085185676853396,0.078735867545804,0.070422521391464,0.05186984846514
140.3828125,0.13508493193887,0.10278301151718,0.090230755039498,0.083505988252891,0.075056036561545,0.056880039075448
157.46875,0.13786866716355,0.10725093516483,0.094775001636591,0.087858265866897,0.079334132573395,0.061546467486752
174.5546875,0.14028142065216,0.11123797314257,0.098894365179152,0.091849584374129,0.083298642082412,0.065904945789874
191.640625,0.14239249641825,0.114820330603,0.10264914683824,0.095526020762723,0.086984566660331,0.069986311531291
200,0.14335990752366,0.11648469903531,0.10440581480492,0.09725462854288,0.088725259027225,0.071920840933472
