id,potLi,x,y,z
16161,0,0,2.5211324865405,0
16778,0,0,2.2788675134595,0
21380,0,0,2.4788675134595,0
21380,0,0,2.4211324865405,0
16418,0,0,1.8211324865405,0
16418,0,0,1.8788675134595,0
16374,0,0,3.3211324865405,0
6209,0,0,7.0788675134595,0
6209,0,0,7.0211324865405,0
6505,0,0,0.27886751345948,0
6505,0,0,0.22113248654052,0
22248,0,0,1.1211324865405,0
22248,0,0,1.1788675134595,0
16374,0,0,3.3788675134595,0
16778,0,0,2.2211324865405,0
16161,0,0,2.5788675134595,0
16106,0,0,9.4211324865405,0
16106,0,0,9.4788675134595,0
15684,0,0,1.9211324865405,0
15684,0,0,1.9788675134595,0
15345,0,0,0.82113248654052,0
15345,0,0,0.87886751345948,0
7156,0,0,0.47886751345948,0
7156,0,0,0.42113248654052,0
15213,0,0,2.9211324865405,0
7687,0,0,8.6788675134595,0
7687,0,0,8.6211324865405,0
16906,0,0,6.6211324865405,0
17306,0,0,5.4788675134595,0
4393,0,0,6.9788675134595,0
4393,0,0,6.9211324865405,0
17265,0,0,5.2211324865405,0
17265,0,0,5.2788675134595,0
17242,0,0,6.4211324865405,0
17242,0,0,6.4788675134595,0
17198,0,0,8.8211324865405,0
17198,0,0,8.8788675134595,0
4907,0,0,3.2788675134595,0
4907,0,0,3.2211324865405,0
16928,0,0,1.3211324865405,0
16928,0,0,1.3788675134595,0
7822,0,0,2.0788675134595,0
5388,0,0,0.57886751345948,0
5388,0,0,0.52113248654052,0
22302,0,0,9.0211324865405,0
22302,0,0,9.0788675134595,0
16879,0,0,2.6211324865405,0
16879,0,0,2.6788675134595,0
22287,0,0,6.3211324865405,0
22287,0,0,6.3788675134595,0
22274,0,0,7.4211324865405,0
22274,0,0,7.4788675134595,0
5840,0,0,5.3788675134595,0
5840,0,0,5.3211324865405,0
11135,0,0,4.9211324865405,0
13100,0,0,3.5211324865405,0
13100,0,0,3.5788675134595,0
13073,0,0,5.7211324865405,0
13073,0,0,5.7788675134595,0
13062,0,0,3.1211324865405,0
13062,0,0,3.1788675134595,0
10438,0,0,8.2788675134595,0
10438,0,0,8.2211324865405,0
10513,0,0,9.5788675134595,0
10513,0,0,9.5211324865405,0
10579,0,0,4.4788675134595,0
10579,0,0,4.4211324865405,0
11135,0,0,4.9788675134595,0
14175,0,0,4.2788675134595,0
12890,0,0,4.0211324865405,0
12890,0,0,4.0788675134595,0
12849,0,0,8.0211324865405,0
12849,0,0,8.0788675134595,0
22020,0,0,8.3788675134595,0
12165,0,0,7.5788675134595,0
12165,0,0,7.5211324865405,0
22020,0,0,8.3211324865405,0
12463,0,0,1.0211324865405,0
12291,0,0,8.9788675134595,0
12291,0,0,8.9211324865405,0
12463,0,0,1.0788675134595,0
14634,0,0,4.8211324865405,0
7822,0,0,2.0211324865405,0
15213,0,0,2.9788675134595,0
21766,0,0,3.0788675134595,0
7881,0,0,6.1788675134595,0
7881,0,0,6.1211324865405,0
8018,0,0,9.7788675134595,0
8018,0,0,9.7211324865405,0
21766,0,0,3.0211324865405,0
14835,0,0,3.6211324865405,0
8348,0,0,5.6788675134595,0
8348,0,0,5.6211324865405,0
14835,0,0,3.6788675134595,0
