iLi_x,iLi_y,id,x,y,z
-4.1783238927186e-18,0.033887449916286,17737,15.978867513475,10,0
0,0.034487477676965,17056,16.021132486556,10,0
0,0.034487477676965,17056,16.078867513475,10,0
0,0.034836727384953,8976,16.121132486556,10,0
0,0.034836727384953,8976,16.178867513475,10,0
4.0078612250825e-18,0.035277134478558,22563,16.221132486556,10,0
4.0078612250825e-18,0.035277134478558,22563,16.278867513475,10,0
0,0.035695604523347,7060,16.321132486556,10,0
0,0.035695604523347,7060,16.378867513476,10,0
9.5643547117137e-18,0.036148523970489,17655,16.421132486557,10,0
9.5643547117137e-18,0.036148523970489,17655,16.478867513476,10,0
0,0.036794389205323,17221,16.521132486557,10,0
0,0.036794389205323,17221,16.578867513476,10,0
2.7622586261452e-18,0.037198805548168,14758,16.621132486557,10,0
2.7622586261452e-18,0.037198805548168,14758,16.678867513476,10,0
0,0.037676930075144,3284,16.721132486558,10,0
0,0.037676930075144,3284,16.778867513477,10,0
0,0.038187226645155,18689,16.821132486558,10,0
0,0.038187226645155,18689,16.878867513477,10,0
-2.956389356218e-18,0.038722772218251,17731,16.921132486558,10,0
-2.956389356218e-18,0.038722772218251,17731,16.978867513477,10,0
0,0.039192714675319,22247,17.021132486558,10,0
0,0.039192714675319,22247,17.078867513478,10,0
0,0.039655729298174,16837,17.121132486559,10,0
0,0.039655729298174,16837,17.178867513478,10,0
0,0.040261603496192,4469,17.221132486559,10,0
0,0.040261603496192,4469,17.278867513478,10,0
0,0.040833648568275,15167,17.321132486559,10,0
0,0.040833648568275,15167,17.378867513478,10,0
0,0.041367316304542,21937,17.42113248656,10,0
0,0.041367316304542,21937,17.478867513479,10,0
0,0.041940268374476,17584,17.52113248656,10,0
0,0.041940268374476,17584,17.578867513479,10,0
0,0.042430881164297,18108,17.62113248656,10,0
0,0.042430881164297,18108,17.678867513479,10,0
2.6026307265367e-18,0.043242268963823,19005,17.72113248656,10,0
2.6026307265367e-18,0.043242268963823,19005,17.778867513479,10,0
2.9745934323243e-18,0.043768256333347,17302,17.821132486561,10,0
2.9745934323243e-18,0.043768256333347,17302,17.87886751348,10,0
