time,effPlastic_strain,hard,matl_ts_min,strain_yy,stress_yy,u_z,von_mises
7.2562410522416,0.0005968616708954,0.005968616708954,0.65376291295975,0.00072550508427354,1.0058542395077,5.4441557561796e-06,1.005968616709
7.6277224782089,0.00063395327598502,0.0063395327598502,0.67723351988065,0.00076265001833962,1.0062452341449,5.7229742447239e-06,1.0063395327599
8.030315473601,0.00067415158249228,0.0067415158249228,0.70556264339021,0.00080290614104877,1.0066646382655,6.0251554770047e-06,1.0067415158249
8.4329084689931,0.00071435055100089,0.0071435055100089,0.72722893604399,0.00084316271002468,1.0070793088939,6.3273488751351e-06,1.00714350551
8.8037721039358,0.00075138205838469,0.0075138205838469,0.78962753199438,0.00088024748718856,1.0074603906543,6.6057364218934e-06,1.0075138205838
9.1746357388786,0.00078841393645682,0.0078841393645682,0.82016844478239,0.00091733260205143,1.0078394984899,6.8841342932248e-06,1.0078841393646
9.5765592032478,0.00082854721744873,0.0082854721744873,0.78195447953869,0.0009575230664086,1.0082459710352,7.185859644537e-06,1.0082854721745
9.9181941479616,0.00086266141216746,0.0086266141216746,0.8913146016545,0.00099168625332304,1.0085931916295,7.4423357282083e-06,1.0086266141217
10.259829092675,0.00089677569040649,0.0089677569040649,0.84781059388513,0.0010258490858803,1.0089370542355,7.6988205741484e-06,1.0089677569041
10.630075964009,0.00093374672907781,0.0093374672907781,0.82930042315248,0.0010628726544201,1.0093091916034,7.9767959200467e-06,1.0093374672908
11.000322835343,0.00097071798329521,0.0097071798329521,0.86728604534486,0.0010998965896648,1.00968219886,8.2547815580858e-06,1.009707179833
11.341389625129,0.0010047759476053,0.010047759476053,0.90090771688274,0.0011340030399629,1.0100252809054,8.5108675607319e-06,1.0100477594761
11.682456414916,0.0010388339539025,0.010388339539025,0.90246893885897,0.0011681094615207,1.0103678528966,8.7669622977701e-06,1.010388339539
12.052087548347,0.0010757438672727,0.010757438672727,0.83656748738335,0.001205071533659,1.0107373478874,9.0445148316675e-06,1.0107574386727
12.421718681778,0.0011126539710643,0.011126539710643,0.88149363887198,0.0012420339922451,1.0111083461142,9.3220776249602e-06,1.0111265397106
12.762218261506,0.0011466557175834,0.011466557175834,0.92185047519899,0.0012760841263764,1.0114510002793,9.5777740793341e-06,1.0114665571758
13.102717841234,0.0011806573779893,0.011806573779893,0.90925584388918,0.0013101338837634,1.0117917174545,9.8334792403097e-06,1.0118065737799
13.471734260764,0.0012175061358467,0.012175061358467,0.84766122052597,0.0013470345545054,1.0121600077207,1.0110609539769e-05,1.0121750613585
13.840750680294,0.0012543552451304,0.012543552451304,0.93492233028154,0.0013839359291398,1.0125307847913,1.0387750065979e-05,1.0125435524513
14.180683993259,0.0012883005625944,0.012883005625944,0.92183159231903,0.0014179291599841,1.012870757655,1.0643057504308e-05,1.0128830056259
14.520617306225,0.0013222458623083,0.013222458623083,0.92977307561678,0.0014519223732484,1.0132109324201,1.0898373621535e-05,1.0132224586231
14.889020034152,0.0013590336769659,0.013590336769659,0.89847099593667,0.0014887620664249,1.0135795233548,1.1175082263548e-05,1.0135903367697
15.257422762078,0.0013958215832397,0.013958215832397,0.89910126423443,0.0015256017972039,1.013947947385,1.1451801099771e-05,1.0139582158324
15.59679075001,0.0014297107888057,0.014297107888057,0.93790855885769,0.001559538886308,1.0142883144468,1.1706720053756e-05,1.0142971078881
