LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

  104    1 1.2083333333e-06 5.0000000000e+03  -7.921317906545380e-06  -3.690856593578776e-06   6.610440693170541e-06
  105    1 1.2083333333e-06 5.0000000000e+03  -3.505049060568913e-06  -4.166765819418808e-06   9.401565456508296e-06
  106    1 1.2083333333e-06 5.0000000000e+03   9.154193678150104e-06  -2.228648995108297e-06   3.465004245062820e-06
  107    1 1.2083333333e-06 5.0000000000e+03   1.255583535728001e-05   8.734681726799738e-06   3.635250052128812e-06
  108    1 1.2083333333e-06 5.0000000000e+03  -3.270960890273650e-06   3.657890513397296e-06   8.095350747195138e-06
  109    1 1.2083333333e-06 5.0000000000e+03   1.363417206334790e-05   1.136632365823874e-05   1.065605134195008e-05
  110    1 1.2083333333e-06 5.0000000000e+03   3.782922342191617e-07  -4.143602430097611e-06   9.975553675815885e-06
  111    1 1.2083333333e-06 5.0000000000e+03  -4.904085410960206e-06   1.038287671343383e-05   1.475438883611792e-05
  112    1 1.2083333333e-06 5.0000000000e+03  -4.632994920572032e-06  -3.641484487433184e-06   1.001962739479853e-05
  113    1 1.2083333333e-06 5.0000000000e+03  -4.891067696877922e-06  -1.024859270137500e-05   1.117772531292118e-05
  114    1 1.2083333333e-06 5.0000000000e+03  -7.141267947110670e-06   1.360701405033030e-05   2.596780366057112e-06
  115    1 1.2083333333e-06 5.0000000000e+03   4.690058435035745e-06  -1.410136736269068e-05   1.466755713828343e-05
  116    1 1.2083333333e-06 5.0000000000e+03   5.005568252404390e-06  -4.310919059283573e-06   6.881696062465047e-06
  117    1 1.2083333333e-06 5.0000000000e+03  -1.569753651860805e-05   1.063222834928000e-05   3.086716640643378e-06
  118    1 1.2083333333e-06 5.0000000000e+03   1.036393761389010e-05  -1.565281366838065e-05   1.164218890669759e-05
  119    1 1.2083333333e-06 5.0000000000e+03   4.114923631090146e-06   3.695673828751678e-06   7.569379376302973e-06
  120    1 1.2083333333e-06 5.0000000000e+03  -1.231461784157522e-05   4.597750539282059e-06   1.474919306600172e-05
  121    1 1.2083333333e-06 5.0000000000e+03   5.290586998598947e-06  -1.368904027413473e-05   1.863638346946077e-05
  122    1 1.2083333333e-06 5.0000000000e+03   3.100332858092937e-06   1.116928186457124e-05   1.690501793605700e-05
  123    1 1.2083333333e-06 5.0000000000e+03  -9.737700984620773e-06   2.834666459498517e-06   1.445127276991131e-05
  124    1 1.2083333333e-06 5.0000000000e+03   3.340481955796367e-06  -6.637584848787669e-08   1.289311053472267e-05
  125    1 1.2083333333e-06 5.0000000000e+03  -2.888398484627144e-06   9.567522347454587e-07   3.953016104278992e-06
  126    1 1.2083333333e-06 5.0000000000e+03   7.340161629061727e-06   1.671527177716767e-07   1.701936544653942e-05
  127    1 1.2083333333e-06 5.0000000000e+03  -1.255484868653706e-05   1.368090162554335e-05   1.367724160064114e-05
  128    1 1.2083333333e-06 5.0000000000e+03  -4.419080191166395e-06   6.992529533460726e-06   1.142492571788628e-06
  129    1 1.2083333333e-06 5.0000000000e+03   1.229175378018213e-07   1.111888956175764e-05   2.613875793129405e-06
  130    1 1.2083333333e-06 5.0000000000e+03  -9.091619934992103e-06  -4.970494405825102e-06   1.898881699765811e-05
  131    1 1.2083333333e-06 5.0000000000e+03  -1.237651348238689e-05  -6.509305934761438e-06   1.576092061513627e-05
  132    1 1.2083333333e-06 5.0000000000e+03   8.232783158848560e-06   1.555351861834806e-05   1.661714450031991e-05
  133    1 1.2083333333e-06 5.0000000000e+03  -1.195326066906828e-05  -1.216787439127393e-05   1.558165975817563e-05
  134    1 1.2083333333e-06 5.0000000000e+03   1.592953337559006e-05   9.364987215827417e-06   1.350326708159025e-05
