iLi_x,iLi_y,id,x,y,z
-8.2115084090235e-18,0.079731536591159,23513,0.010566243270268,20,0
-8.2115084090235e-18,0.079731536591159,23513,0.039433756729772,20,0
0,0.079724741766376,24251,0.06056624327033,20,0
0,0.079724741766376,24251,0.089433756729897,20,0
0,0.079718394872258,5379,0.11056624327048,20,0
0,0.079718394872258,5379,0.13943375673007,20,0
0,0.079690478248291,17750,0.16056624327067,20,0
0,0.079690478248291,17750,0.18943375673025,20,0
0,0.07966790285358,16363,0.21056624327084,20,0
0,0.07966790285358,16363,0.23943375673043,20,0
8.0276984040238e-18,0.079642635928993,24156,0.26056624327099,20,0
8.0276984040238e-18,0.079642635928993,24156,0.2894337567305,20,0
0,0.079606712474064,5336,0.31056624327103,20,0
0,0.079606712474064,5336,0.33943375673054,20,0
0,0.079564864660397,18989,0.36056624327109,20,0
0,0.079564864660397,18989,0.38943375673064,20,0
0,0.079522280917181,5152,0.41056624327122,20,0
0,0.079522280917181,5152,0.43943375673081,20,0
0,0.079476954180393,16216,0.4605662432714,20,0
0,0.079476954180393,16216,0.48943375673099,20,0
0,0.07939265034394,21681,0.51056624327158,20,0
0,0.07939265034394,21681,0.53943375673117,20,0
-5.6608878440338e-18,0.079334759582554,18183,0.56056624327174,20,0
-5.6608878440338e-18,0.079334759582554,18183,0.58943375673126,20,0
6.3994342028012e-18,0.079258570086511,15488,0.6105662432718,20,0
6.3994342028012e-18,0.079258570086511,15488,0.6394337567313,20,0
8.3462170885811e-18,0.079190547019063,23520,0.66056624327185,20,0
8.3462170885811e-18,0.079190547019063,23520,0.68943375673138,20,0
-6.4407413273397e-18,0.07911535282969,8014,0.71056624327196,20,0
-6.4407413273397e-18,0.07911535282969,8014,0.73943375673154,20,0
0,0.079030906236143,19840,0.76056624327214,20,0
0,0.079030906236143,19840,0.78943375673172,20,0
0,0.078869576015271,540,0.81056624327232,20,0
0,0.078869576015271,540,0.8394337567319,20,0
1.1383559234577e-17,0.078869576015271,11402,0.86056624327248,20,0
1.1383559234577e-17,0.078869576015271,11402,0.88943375673202,20,0
0,0.078696662651286,13019,0.91056624327256,20,0
0,0.078696662651286,13019,0.93943375673207,20,0
-8.2250820539184e-18,0.078602255717017,23962,0.96056624327261,20,0
-8.2250820539184e-18,0.078602255717017,23962,0.98943375673212,20,0
-2.2428000401943e-17,0.078513730936266,12770,1.0105662432727,20,0
-2.2428000401943e-17,0.078513730936266,12770,1.0394337567323,20,0
0,0.078330194936959,10860,1.0605662432729,20,0
0,0.078330194936959,10860,1.0894337567325,20,0
0,0.078218609589826,24062,1.1105662432731,20,0
0,0.078218609589826,24062,1.1394337567326,20,0
0,0.07809402729972,24047,1.1605662432732,20,0
0,0.07809402729972,24047,1.1894337567328,20,0
0,0.078003442229637,3374,1.2105662432733,20,0
0,0.078003442229637,3374,1.2394337567328,20,0
0,0.077772164042233,17801,1.2605662432734,20,0
0,0.077772164042233,17801,1.2894337567329,20,0
0,0.077653219992032,22381,1.3105662432734,20,0
0,0.077653219992032,22381,1.339433756733,20,0
0,0.077539798684045,3913,1.3605662432736,20,0
0,0.077539798684045,3913,1.3894337567332,20,0
0,0.077306393294988,24276,1.4105662432738,20,0
