iEn_x,iEn_y,iLi_x,iLi_y,id,x,y,z
-6.1750451129623e-19,0.0081063682645691,-0.010462370660573,0.19218149771605,14349,0.69788675134666,1,0
-6.1750451129623e-19,0.0081063682645691,-0.010462370660573,0.19218149771605,14349,0.6921132486548,1,0
0,0.0078557273361103,0.0074181138688401,0.19224487381009,14664,0.21788675134685,1,0
0,0.0078557273361103,0.0074181138688401,0.19224487381009,14664,0.21211324865493,1,0
0,0.0078557258183833,-0.0074176372882317,0.19224470605694,14665,0.78788675134603,1,0
0,0.0078557258183833,-0.0074176372882317,0.19224470605694,14665,0.78211324865418,1,0
0,0.0080353569612867,-0.009900166947574,0.19222889575921,15304,0.71788675134652,1,0
0,0.0080353569612867,-0.009900166947574,0.19222889575921,15304,0.71211324865466,1,0
-1.1215241937472e-18,0.0079397213127647,0.0088983232873801,0.19223592725875,19979,0.25788675134702,1,0
-1.1215241937472e-18,0.0079397213127647,0.0088983232873801,0.19223592725875,19979,0.2521132486551,1,0
0,0.007781167259499,0.0055633767606089,0.19228369614177,25155,0.16788675134665,1,0
0,0.007781167259499,0.0055633767606089,0.19228369614177,25155,0.16211324865473,1,0
0,0.0077811684305586,-0.0055633483938,0.19228368674629,25156,0.83788675134569,1,0
0,0.0077811684305586,-0.0055633483938,0.19228368674629,25156,0.83211324865383,1,0
0,0.0079569958889974,-0.0088891429335658,0.19216093149266,25165,0.74788675134631,1,0
0,0.0079569958889974,-0.0088891429335658,0.19216093149266,25165,0.74211324865445,1,0
1.2470052224042e-18,0.0086063164608464,0.0091632928148583,0.19163431248076,25218,0.41788675134769,1,0
1.2470052224042e-18,0.0086063164608464,0.0091632928148583,0.19163431248076,25218,0.41211324865577,1,0
5.94002577017e-19,0.0083597417140343,0.011027913327936,0.19195093583946,26850,0.36788675134748,1,0
5.94002577017e-19,0.0083597417140343,0.011027913327936,0.19195093583946,26850,0.36211324865556,1,0
6.7822808424599e-19,0.0087470923875351,-0.0066717987637096,0.19134822792688,33482,0.55788675134763,1,0
6.7822808424599e-19,0.0087470923875351,-0.0066717987637096,0.19134822792688,33482,0.55211324865577,1,0
0,0.0081126289977362,0.010456659782887,0.19213647501065,42020,0.30788675134723,1,0
0,0.0081126289977362,0.010456659782887,0.19213647501065,42020,0.30211324865531,1,0
1.2138738995233e-18,0.0086557610295909,0.0084708651764648,0.19157430624595,42123,0.42788675134773,1,0
1.2138738995233e-18,0.0086557610295909,0.0084708651764648,0.19157430624595,42123,0.42211324865581,1,0
0,0.0077168229275596,0.0027853634015917,0.1922344566338,47428,0.087886751346314,1,0
0,0.0077168229275596,0.0027853634015917,0.1922344566338,47428,0.082113248654394,1,0
0,0.0077168235695702,-0.0027853646790699,0.19223445654853,47429,0.91788675134561,1,0
0,0.0077168235695702,-0.0027853646790699,0.19223445654853,47429,0.91211324865369,1,0
5.633511930572e-19,0.0080277696508931,0.0099020331909819,0.19221053562746,47744,0.28788675134715,1,0
5.633511930572e-19,0.0080277696508931,0.0099020331909819,0.19221053562746,47744,0.28211324865523,1,0
1.2064296657168e-18,0.0088547626219442,-0.0019889270662138,0.19127667296609,50304,0.5178867513479,1,0
1.2064296657168e-18,0.0088547626219442,-0.0019889270662138,0.19127667296609,50304,0.51211324865605,1,0
0,0.0077039164019595,-0.0014572626745313,0.19222815329478,51570,0.95788675134577,1,0
0,0.0077039164019595,-0.0014572626745313,0.19222815329478,51570,0.95211324865385,1,0
0,0.0077039158344928,0.0014572616285347,0.19222815321318,51571,0.047886751346147,1,0
0,0.0077039158344928,0.0014572616285347,0.19222815321318,51571,0.042113248654227,1,0
-5.3172798665521e-19,0.0077002077150242,-0.00080692410728087,0.19224883425173,54622,0.97788675134586,1,0
-5.3172798665521e-19,0.0077002077150242,-0.00080692410728087,0.19224883425173,54622,0.97211324865394,1,0
5.3172795035903e-19,0.0077002071682169,0.00080692348977482,0.19224883412866,54623,0.027886751346064,1,0
5.3172795035903e-19,0.0077002071682169,0.00080692348977482,0.19224883412866,54623,0.022113248654144,1,0
-5.7063912671289e-19,0.0077687729371167,0.0052204678021325,0.19227270142064,58518,0.15788675134661,1,0
-5.7063912671289e-19,0.0077687729371167,0.0052204678021325,0.19227270142064,58518,0.15211324865468,1,0
0,0.0077687739952954,-0.0052204506296172,0.19227269604943,58519,0.84788675134562,1,0
0,0.0077687739952954,-0.0052204506296172,0.19227269604943,58519,0.84211324865376,1,0
0,0.0088116079420721,0.0044744363151272,0.19136944800824,58718,0.4678867513479,1,0
0,0.0088116079420721,0.0044744363151272,0.19136944800824,58718,0.46211324865597,1,0
5.4114649832977e-19,0.0077517899444381,-0.0044774820661972,0.1922716086058,60355,0.86788675134548,1,0
5.4114649832977e-19,0.0077517899444381,-0.0044774820661972,0.1922716086058,60355,0.86211324865362,1,0
0,0.0077517890448267,0.0044774869635278,0.192271610856,60356,0.13788675134652,1,0
0,0.0077517890448267,0.0044774869635278,0.192271610856,60356,0.1321132486546,1,0
0,0.0088441111536036,-0.0032844045280145,0.19144680185873,61154,0.52788675134784,1,0
0,0.0088441111536036,-0.0032844045280145,0.19144680185873,61154,0.52211324865598,1,0
0,0.0086657106298609,-0.0084746583589035,0.19153780853776,63198,0.57788675134749,1,0
0,0.0086657106298609,-0.0084746583589035,0.19153780853776,63198,0.57211324865563,1,0
-2.3050544924984e-19,0.0076987869181241,0.00015530120169123,0.19220070897663,68037,0.007886751345981,1,0
-2.3050544924984e-19,0.0076987869181241,0.00015530120169123,0.19220070897663,68037,0.0021132486540607,1,0
9.2202185832559e-19,0.0076987874570587,-0.00015530132363822,0.19220070907222,68040,0.99788675134594,1,0
9.2202185832559e-19,0.0076987874570587,-0.00015530132363822,0.19220070907222,68040,0.99211324865402,1,0
0,0.0087844601707659,-0.0056421663994222,0.19134844850843,72247,0.5478867513477,1,0
0,0.0087844601707659,-0.0056421663994222,0.19134844850843,72247,0.54211324865584,1,0
0,0.0078889159718353,0.0081879083946301,0.19220068419545,74849,0.23788675134694,1,0
0,0.0078889159718353,0.0081879083946301,0.19220068419545,74849,0.23211324865502,1,0
0,0.0078889020805222,-0.0081853239498053,0.19219990949249,74850,0.76788675134617,1,0
0,0.0078889020805222,-0.0081853239498053,0.19219990949249,74850,0.76211324865431,1,0
0,0.0079569958889974,-0.0092671235560338,0.19216546864298,80127,0.73788675134638,1,0
0,0.0079569958889974,-0.0092671235560338,0.19216546864298,80127,0.73211324865452,1,0
0,0.0085215533881487,-0.010241425958124,0.19177402811599,80137,0.60788675134728,1,0
0,0.0085215533881487,-0.010241425958124,0.19177402811599,80137,0.60211324865542,1,0
0,0.0082352533203034,-0.011016821996002,0.19206010959782,80394,0.66788675134686,1,0
0,0.0082352533203034,-0.011016821996002,0.19206010959782,80394,0.66211324865501,1,0
1.7027099947633e-18,0.0077251673866184,-0.003095072979583,0.1922095862662,80906,0.90788675134556,1,0
