iEn_x,iEn_y,iLi_x,iLi_y,id,x,y,z
-4.9824178609938e-05,0.0074829444404148,-0.010746314987792,0.19267803603917,14350,0.30211324865331,0,0
-4.9824178609938e-05,0.0074829444404148,-0.010746314987792,0.19267803603917,14350,0.30788675134519,0,0
2.4352048660692e-05,0.007633413458379,0.0076154672609685,0.19257802186107,14663,0.78211324865348,0,0
2.4352048660692e-05,0.007633413458379,0.0076154672609685,0.19257802186107,14663,0.78788675134539,0,0
-2.4348161626331e-05,0.0076334159093875,-0.0076148754781791,0.19257784290522,14666,0.21211324865357,0,0
-2.4348161626331e-05,0.0076334159093875,-0.0076148754781791,0.19257784290522,14666,0.21788675134545,0,0
-4.3911170322931e-05,0.0075261696013879,-0.010167268233247,0.19268047961885,15305,0.28211324865337,0,0
-4.3911170322931e-05,0.0075261696013879,-0.010167268233247,0.19268047961885,15305,0.28788675134525,0,0
3.4927049397668e-05,0.0075830195906482,0.0091370819262351,0.19262509925538,19980,0.74211324865337,0,0
3.4927049397668e-05,0.0075830195906482,0.0091370819262351,0.19262509925538,19980,0.74788675134528,0,0
-1.6042188745792e-05,0.0076777301192194,-0.0057081317380307,0.19256758640057,25157,0.16211324865372,0,0
-1.6042188745792e-05,0.0076777301192194,-0.0057081317380307,0.19256758640057,25157,0.1678867513456,0,0
1.6042520428305e-05,0.0076777304527175,0.0057082100826111,0.19256760161207,25158,0.83211324865361,0,0
1.6042520428305e-05,0.0076777304527175,0.0057082100826111,0.19256760161207,25158,0.83788675134552,0,0
-3.4335284136322e-05,0.0075722586354039,-0.0091282526024639,0.192559221459,25164,0.25211324865346,0,0
-3.4335284136322e-05,0.0075722586354039,-0.0091282526024639,0.192559221459,25164,0.25788675134534,0,0
6.2139681283216e-05,0.0071801504473901,0.0094118677946295,0.19243494773868,25217,0.58211324865295,0,0
6.2139681283216e-05,0.0071801504473901,0.0094118677946295,0.19243494773868,25217,0.58788675134486,0,0
6.5231769021014e-05,0.0073294692768148,0.011327680852075,0.19260475633204,26851,0.63211324865308,0,0
6.5231769021014e-05,0.0073294692768148,0.011327680852075,0.19260475633204,26851,0.63788675134499,0,0
-4.8049443513443e-05,0.0070959908522367,-0.0068522423070649,0.19222718019868,33483,0.4421132486529,0,0
-4.8049443513443e-05,0.0070959908522367,-0.0068522423070649,0.19222718019868,33483,0.44788675134478,0,0
4.9758479816226e-05,0.0074794976571061,0.010739849913025,0.19263531879327,42019,0.69211324865324,0,0
4.9758479816226e-05,0.0074794976571061,0.010739849913025,0.19263531879327,42019,0.69788675134515,0,0
5.6915569899285e-05,0.0071519393181828,0.008702280835271,0.19240242684204,42122,0.57211324865293,0,0
5.6915569899285e-05,0.0071519393181828,0.008702280835271,0.19240242684204,42122,0.57788675134484,0,0
-6.6699156946459e-06,0.0077147276472305,-0.0028562206824678,0.19247344932227,47430,0.082113248653894,0,0
-6.6699156946459e-06,0.0077147276472305,-0.0028562206824678,0.19247344932227,47430,0.087886751345781,0,0
6.6698871957786e-06,0.0077147280514395,0.0028562294346344,0.19247345012346,47431,0.91211324865382,0,0
6.6698871957786e-06,0.0077147280514395,0.0028562294346344,0.19247345012346,47431,0.91788675134573,0,0
4.3015349601383e-05,0.0075302616588451,0.010170162801748,0.19265689850695,47745,0.71211324865329,0,0
4.3015349601383e-05,0.0075302616588451,0.010170162801748,0.19265689850695,47745,0.71788675134521,0,0
-1.4550438813152e-05,0.0070328092462344,-0.0020430047438782,0.19221898218008,50303,0.48211324865279,0,0
-1.4550438813152e-05,0.0070328092462344,-0.0020430047438782,0.19221898218008,50303,0.48788675134467,0,0
3.2213601232067e-06,0.0077221609518914,0.0014941809223235,0.19245804331014,51568,0.95211324865393,0,0
3.2213601232067e-06,0.0077221609518914,0.0014941809223235,0.19245804331014,51568,0.95788675134584,0,0
-3.2213806855363e-06,0.0077221606017339,-0.0014941781358857,0.19245804318058,51569,0.042113248653969,0,0
-3.2213806855363e-06,0.0077221606017339,-0.0014941781358857,0.19245804318058,51569,0.047886751345852,0,0
1.7962380037275e-06,0.0077243127700889,0.00082727914194103,0.19247670372502,54620,0.97211324865398,0,0
1.7962380037275e-06,0.0077243127700889,0.00082727914194103,0.19247670372502,54620,0.97788675134589,0,0
-1.7962503335855e-06,0.007724312437971,-0.00082727782174663,0.19247670369421,54621,0.02211324865401,0,0
-1.7962503335855e-06,0.007724312437971,-0.00082727782174663,0.19247670369421,54621,0.027886751345895,0,0
-1.451305185729e-05,0.0076846550788492,-0.0053560601880331,0.19254822341302,58520,0.15211324865375,0,0
-1.451305185729e-05,0.0076846550788492,-0.0053560601880331,0.19254822341302,58520,0.15788675134563,0,0
1.4513249378122e-05,0.0076846554859226,0.0053561192117353,0.19254823328946,58521,0.84211324865364,0,0
1.4513249378122e-05,0.0076846554859226,0.0053561192117353,0.19254823328946,58521,0.84788675134555,0,0
3.2335017987939e-05,0.0070584788372663,0.0045959467271928,0.19228821281081,58717,0.53211324865282,0,0
3.2335017987939e-05,0.0070584788372663,0.0045959467271928,0.19228821281081,58717,0.53788675134473,0,0
1.1750964377e-05,0.0076948443870698,0.0045931171909208,0.19253521821211,60353,0.86211324865369,0,0
1.1750964377e-05,0.0076948443870698,0.0045931171909208,0.19253521821211,60353,0.8678867513456,0,0
-1.1750913686047e-05,0.0076948439280394,-0.0045930843712567,0.19253521285956,60354,0.13211324865381,0,0
-1.1750913686047e-05,0.0076948439280394,-0.0045930843712567,0.19253521285956,60354,0.13788675134569,0,0
-2.3920967514246e-05,0.0070400785215607,-0.0033736645542182,0.19238744142847,61153,0.47211324865282,0,0
-2.3920967514246e-05,0.0070400785215607,-0.0033736645542182,0.19238744142847,61153,0.4778867513447,0,0
-5.7107189287585e-05,0.0071457407423495,-0.0087060326607043,0.19237124116667,63199,0.42211324865296,0,0
-5.7107189287585e-05,0.0071457407423495,-0.0087060326607043,0.19237124116667,63199,0.42788675134484,0,0
-3.5013571963761e-07,0.0077250217755001,-0.00015920717477603,0.19242637527828,68041,0.0021132486540479,0,0
-3.5013571963761e-07,0.0077250217755001,-0.00015920717477603,0.19242637527828,68041,0.0078867513459332,0,0
3.5013323662625e-07,0.007725022101201,0.00015920741025521,0.19242637517869,68044,0.99211324865403,0,0
3.5013323662625e-07,0.007725022101201,0.00015920741025521,0.19242637517869,68044,0.99788675134594,0,0
-3.9247125868336e-05,0.0070747501707606,-0.0057967046909191,0.19224952063951,72248,0.45211324865287,0,0
-3.9247125868336e-05,0.0070747501707606,-0.0057967046909191,0.19224952063951,72248,0.45788675134475,0,0
-2.9145520726249e-05,0.0076134316957961,-0.008404348529029,0.19255395786011,74851,0.23211324865352,0,0
-2.9145520726249e-05,0.0076134316957961,-0.008404348529029,0.19255395786011,74851,0.2378867513454,0,0
2.9122931788361e-05,0.0076134133058483,0.0084071301322264,0.19255477019831,74852,0.76211324865343,0,0
2.9122931788361e-05,0.0076134133058483,0.0084071301322264,0.19255477019831,74852,0.76788675134534,0,0
-3.7238978550125e-05,0.0075722934848208,-0.0095172243542718,0.19256388980105,80128,0.26211324865343,0,0
-3.7238978550125e-05,0.0075722934848208,-0.0095172243542718,0.19256388980105,80128,0.26788675134531,0,0
-6.4933416327071e-05,0.0072323937791575,-0.010520754742226,0.1925244284024,80136,0.39211324865305,0,0
-6.4933416327071e-05,0.0072323937791575,-0.010520754742226,0.1925244284024,80136,0.39788675134493,0,0
-5.6769042183102e-05,0.007404321520837,-0.011318299990071,0.19263715140616,80395,0.33211324865322,0,0
-5.6769042183102e-05,0.007404321520837,-0.011318299990071,0.19263715140616,80395,0.3378867513451,0,0
7.2774609806148e-06,0.0077099658657308,0.0031742994905937,0.19245350345698,80904,0.90211324865379,0,0
7.2774609806148e-06,0.0077099658657308,0.0031742994905937,0.19245350345698,80904,0.90788675134571,0,0
-7.2774851336277e-06,0.00770996543642,-0.0031742882662389,0.19245350237618,80905,0.092113248653879,0,0
-7.2774851336277e-06,0.00770996543642,-0.0031742882662389,0.19245350237618,80905,0.097886751345766,0,0
3.608733396121e-05,0.0075707708927542,0.0094960510593212,0.19258177741577,84391,0.73211324865335,0,0
3.608733396121e-05,0.0075707708927542,0.0094960510593212,0.19258177741577,84391,0.73788675134526,0,0
6.5025580936573e-05,0.0072709780335536,0.010882056347861,0.19256849186511,85346,0.61211324865303,0,0
6.5025580936573e-05,0.0072709780335536,0.010882056347861,0.19256849186511,85346,0.61788675134494,0,0
-6.1093325129156e-05,0.007356905034078,-0.011404463840291,0.19262992025748,85964,0.35211324865317,0,0
-6.1093325129156e-05,0.007356905034078,-0.011404463840291,0.19262992025748,85964,0.35788675134505,0,0
-3.8314996701147e-05,0.0075455017848062,-0.0098394721195763,0.1926627022924,87162,0.2721132486534,0,0
-3.8314996701147e-05,0.0075455017848062,-0.0098394721195763,0.1926627022924,87162,0.27788675134528,0,0
1.0594485555846e-05,0.0077002166775265,0.0042659506953582,0.19250314898317,88561,0.87211324865372,0,0
1.0594485555846e-05,0.0077002166775265,0.0042659506953582,0.19250314898317,88561,0.87788675134563,0,0
-1.0594467238167e-05,0.0077002162185437,-0.0042659251299759,0.19250314564601,88562,0.12211324865383,0,0
-1.0594467238167e-05,0.0077002162185437,-0.0042659251299759,0.19250314564601,88562,0.12788675134571,0,0
-8.408879583752e-06,0.0077073445648177,-0.0035440603819983,0.19247075152229,89548,0.10211324865386,0,0
-8.408879583752e-06,0.0077073445648177,-0.0035440603819983,0.19247075152229,89548,0.10788675134575,0,0
8.4088625226809e-06,0.007707345005766,0.0035440752063913,0.19247075311685,89549,0.89211324865377,0,0
8.4088625226809e-06,0.007707345005766,0.0035440752063913,0.19247075311685,89549,0.89788675134568,0,0
4.6992876518992e-06,0.0070290597473242,0.00066809153476122,0.19223208131702,89786,0.50211324865275,0,0
4.6992876518992e-06,0.0070290597473242,0.00066809153476122,0.19223208131702,89786,0.50788675134465,0,0
6.0035435825003e-05,0.0073841596606123,0.011395283478989,0.19263961340843,92766,0.65211324865314,0,0
6.0035435825003e-05,0.0073841596606123,0.011395283478989,0.19263961340843,92766,0.65788675134505,0,0
-2.2360873865865e-05,0.0076438494052169,-0.0072332592037641,0.19257512547494,95670,0.2021132486536,0,0
-2.2360873865865e-05,0.0076438494052169,-0.0072332592037641,0.19257512547494,95670,0.20788675134548,0,0
2.2363361369293e-05,0.0076438482769471,0.0072336127865946,0.1925752179836,95671,0.7921132486535,0,0
2.2363361369293e-05,0.0076438482769471,0.0072336127865946,0.1925752179836,95671,0.79788675134542,0,0
-6.4804822038078e-05,0.0073057459492416,-0.011153155639376,0.19260962947543,96115,0.37211324865311,0,0
-6.4804822038078e-05,0.0073057459492416,-0.011153155639376,0.19260962947543,96115,0.37788675134499,0,0
2.0918967853446e-05,0.0076529237131578,0.0068548845327536,0.19256070764317,96420,0.80211324865353,0,0
